"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,489+8","15,313+7","101","75+1","7-Oct-21"
"2","Coochbehar","28,999+14","28,747+16","96","156-2","7-Oct-21"
"3","Darjeeling","56,522+43","55,614+36","533+1","375+6","7-Oct-21"
"4","Kalimpong","6,964+5","6,837+7","54","73-2","7-Oct-21"
"5","Jalpaiguri","41,620+23","40,841+21","565","214+2","7-Oct-21"
"6","Uttar Dinajpur","19,718+2","19,457+2","235","26","7-Oct-21"
"7","Dakshin Dinajpur","17,559+16","17,255+14","169","135+2","7-Oct-21"
"8","Malda","33,217+6","32,932+10","186","99-4","7-Oct-21"
"9","Murshidabad","33,863+8","33,497+3","327","39+5","7-Oct-21"
"10","Nadia","72,360+46","71,006+53","825+2","529-9","7-Oct-21"
"11","Birbhum","40,847+5","40,476+8","285","86-3","7-Oct-21"
"12","Purulia","19,369+1","19,232+2","113","24-1","7-Oct-21"
"13","Bankura","35,920+22","35,435+21","273","212+1","7-Oct-21"
"14","Jhargram","12,028+10","11,908+9","27","93+1","7-Oct-21"
"15","Paschim Medinipur","53,027+24","52,188+33","506","333-9","7-Oct-21"
"16","Purba Medinipur","62,779+26","62,084+30","395","300-4","7-Oct-21"
"17","Purba Bardhaman","41,498+55","40,997+27","195","306+28","7-Oct-21"
"18","Paschim Bardhaman","57,321+10","56,792+18","353","176-8","7-Oct-21"
"19","Howrah","97,298+68","95,240+52","1,514","544+16","7-Oct-21"
"20","Hooghly","84,809+49","83,278+55","975","556-6","7-Oct-21"
"21","North 24 Parganas","3,26,288+128","3,20,274+125","4,752+2","1,262+1","7-Oct-21"
"22","South 24 Parganas","99,550+57","97,675+55","1,314","561+2","7-Oct-21"
"23","Kolkata","3,17,690+158","3,11,153+142","5,086+1","1,451+15","7-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,74,801+784","15,48,294+746","18,882+6","7,625+32",""
