"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,297+8","15,092+10","100","105-2","10-Sep-21"
"2","Coochbehar","28,627+14","28,293+23","95","239-9","10-Sep-21"
"3","Darjeeling","55,581+39","54,511+51","521","549-12","10-Sep-21"
"4","Kalimpong","6,805+15","6,633+11","52","120+4","10-Sep-21"
"5","Jalpaiguri","41,053+27","40,200+27","558+3","295-3","10-Sep-21"
"6","Uttar Dinajpur","19,659+1","19,368+6","235","56-5","10-Sep-21"
"7","Dakshin Dinajpur","17,248+18","16,955+11","169","124+7","10-Sep-21"
"8","Malda","32,958+8","32,645+12","186","127-4","10-Sep-21"
"9","Murshidabad","33,765+3","33,392+4","325","48-1","10-Sep-21"
"10","Nadia","71,015+52","69,689+51","776+4","550-3","10-Sep-21"
"11","Birbhum","40,634+16","40,252+8","285","97+8","10-Sep-21"
"12","Purulia","19,315+6","19,159+4","113","43+2","10-Sep-21"
"13","Bankura","35,398+17","34,864+25","266","268-8","10-Sep-21"
"14","Jhargram","11,827+12","11,641+15","27","159-3","10-Sep-21"
"15","Paschim Medinipur","52,181+42","51,256+39","501","424+3","10-Sep-21"
"16","Purba Medinipur","62,024+35","61,200+41","385","439-6","10-Sep-21"
"17","Purba Bardhaman","40,848+26","40,388+24","191","269+2","10-Sep-21"
"18","Paschim Bardhaman","56,874+16","56,334+17","352","188-1","10-Sep-21"
"19","Howrah","96,054+43","94,071+45","1,499","484-2","10-Sep-21"
"20","Hooghly","83,478+52","81,984+50","951+2","543","10-Sep-21"
"21","North 24 Parganas","3,23,061+127","3,17,187+110","4,662+4","1,212+13","10-Sep-21"
"22","South 24 Parganas","98,222+56","96,318+56","1,293+1","611-1","10-Sep-21"
"23","Kolkata","3,14,167+119","3,07,892+114","5,022","1,253+5","10-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,56,157+752","15,29,387+754","18,567+14","8,203-16",""
