"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,620+6","15,470+4","102","48+2","5-Nov-21"
"2","Coochbehar","29,347+14","29,132+11","97","118+3","5-Nov-21"
"3","Darjeeling","57,273+17","56,488+24","542+1","243-8","5-Nov-21"
"4","Kalimpong","7,055+1","6,969+3","54","32-2","5-Nov-21"
"5","Jalpaiguri","42,053+9","41,346+13","576","131-4","5-Nov-21"
"6","Uttar Dinajpur","19,927+17","19,599+8","239","89+9","5-Nov-21"
"7","Dakshin Dinajpur","18,014+12","17,671+17","171","172-5","5-Nov-21"
"8","Malda","33,474+11","33,185+9","186","103+2","5-Nov-21"
"9","Murshidabad","34,030+9","33,640+5","329","61+4","5-Nov-21"
"10","Nadia","73,543+23","72,300+37","862","381-14","5-Nov-21"
"11","Birbhum","41,279+13","40,832+15","287+1","160-3","5-Nov-21"
"12","Purulia","19,429+1","19,295+2","114","20-1","5-Nov-21"
"13","Bankura","36,453+9","35,965+21","274","214-12","5-Nov-21"
"14","Jhargram","12,175+11","12,093+5","27","55+6","5-Nov-21"
"15","Paschim Medinipur","53,715+26","52,972+22","508","235+4","5-Nov-21"
"16","Purba Medinipur","63,157+8","62,635+12","397","125-4","5-Nov-21"
"17","Purba Bardhaman","42,142+18","41,723+21","200+2","219-5","5-Nov-21"
"18","Paschim Bardhaman","57,905+13","57,329+21","356","220-8","5-Nov-21"
"19","Howrah","99,168+60","96,979+62","1,526","663-2","5-Nov-21"
"20","Hooghly","86,640+41","85,045+58","997+1","598-18","5-Nov-21"
"21","North 24 Parganas","3,30,060+126","3,23,898+123","4,851+2","1,311+1","5-Nov-21"
"22","South 24 Parganas","1,01,388+44","99,375+65","1,345+3","668-24","5-Nov-21"
"23","Kolkata","3,23,852+181","3,16,517+206","5,172+4","2,163-29","5-Nov-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,97,765+670","15,70,521+764","19,215+14","8,029-108",""
