Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2022-03-04,CT,Durg,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,116133,1896,114161,,2022-03-04 20:55:37.230914,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Rajnandgaon,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,63045,547,62471,,2022-03-04 20:55:37.230929,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Balod,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,29403,408,28986,,2022-03-04 20:55:37.230930,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Bametara,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,21687,248,21386,,2022-03-04 20:55:37.230932,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Kabeerdham,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,24746,269,24446,,2022-03-04 20:55:37.230933,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Raipur,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,193748,3238,190360,,2022-03-04 20:55:37.230934,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Dhamtari,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,31603,561,31009,,2022-03-04 20:55:37.230936,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Baloda Bazar,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,45248,497,44736,,2022-03-04 20:55:37.230937,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Mahasamund,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,33023,375,32642,,2022-03-04 20:55:37.230940,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Gariaband,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,20551,196,20351,,2022-03-04 20:55:37.230941,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Bilaspur,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,75898,1236,74588,,2022-03-04 20:55:37.230943,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Raigarh,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,73403,994,72384,,2022-03-04 20:55:37.230944,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Korba,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,62987,600,62326,,2022-03-04 20:55:37.230945,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Janjgir Champa,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,63470,863,62588,,2022-03-04 20:55:37.230947,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Mungeli,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,25976,169,25792,,2022-03-04 20:55:37.230948,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Gaurela Pendra Marwahi,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,13177,148,13012,,2022-03-04 20:55:37.230950,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Surguja,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,37548,250,37263,,2022-03-04 20:55:37.230951,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Koriya,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,29455,181,29239,,2022-03-04 20:55:37.230952,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Surajpur,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,31851,229,31596,,2022-03-04 20:55:37.230954,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Balrampur,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,22298,121,22130,,2022-03-04 20:55:37.230955,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Jashpur,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,31432,215,31187,,2022-03-04 20:55:37.230956,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Bastar,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,24143,199,23919,,2022-03-04 20:55:37.230957,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Kondagaon,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,15896,102,15767,,2022-03-04 20:55:37.230959,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Dakshin Bastar Dantewada,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,12108,27,12075,,2022-03-04 20:55:37.230960,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Sukma,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,8973,21,8950,,2022-03-04 20:55:37.230961,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Uttar Bastar Kanker,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,27988,237,27731,,2022-03-04 20:55:37.230963,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Narayanpur,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,4938,14,4918,,2022-03-04 20:55:37.230965,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Bijapur,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,9763,58,9691,,2022-03-04 20:55:37.230966,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
2022-03-04,CT,Other State,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,852,131,721,,2022-03-04 20:55:37.230968,2022-03-04 08:00:00+05:30,https://twitter.com/HealthCgGov,,1151343,14030,1136425,
