"1","Total Samples taken","16856641"
"2","Sample collected on the day","14134"
"3","Test conducted on the day","13862"
"4","Total No. of patients tested Positive","605509"
"5","No. of patients discharged","587492"
"6","Number of active Cases","1369"
"7","Total Deaths reported","16648"
"8","No. of Patients on oxygen support","33"
"9","Patients at critical care Level-3 facilities","14"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","12"
"12","Total Healthcare Workers vaccinated with 1st dose","217980"
"13","Frontline Workers vaccinated with 1st dose on the day","49"
"14","Total Frontline Workers vaccinated with 1st dose","1155246"
"15","Healthcare Workers vaccinated with 2nd dose on the day","36"
"16","Total Healthcare Workers vaccinated with 2nd dose","142049"
"17","Frontline Workers vaccinated with 2nd dose on the day","64"
"18","Total Frontline Workers vaccinated with 2nd dose","345116"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","61"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","100"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1373226"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","487165"
"23","Above 45 Vaccinated with 1st dose on the day","3747"
"24","Total Above 45 Vaccinated with 1st dose","6455146"
"25","Above 45 Vaccinated with 2nd dose on the day","6245"
"26","Total Above 45 Vaccinated with 2nd dose","3824786"
"27","18-44 years age group Vaccinated with 1st dose on the day","5116"
"28","Total 18-44 years age group Vaccinated with 1st dose","9190134"
"29","18-44 years age group Vaccinated with 2nd dose on the day","8683"
"30","Total 18-44 years age group Vaccinated with 2nd dose","4986723"
"31","Total Vaccination 1st dose on the day","8924"
"32","Total Vaccination 2nd dose on the day","15028"
"33","Total Vaccination 1st and 2nd dose on the day","23952"
