,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-01,KA,1033.0,5.0,354.0,119225,16250,93501,0,2022.0,4131.0,31.0,1985.0,662936.0,268500.0,1576450.0,0.0,Bagalkote,0,0,0,,230,1847,0,1.0,1.0,0.0,2.0,,5070.0,12762.0,0,1890826,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35187.0,333.0,34852.0,,1379727,1119877,0,0.0,2022-01-22T01:34:41.859885+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3008370.0,38340.0,2960615.0,56587422.0,47664722,38760738,0,29.0,0.0,0.0
1,1,1,1,2022-01-01,KA,1033.0,5.0,354.0,119225,16250,93501,0,2022.0,4131.0,31.0,1985.0,662936.0,268500.0,1576450.0,0.0,Ballari,3,0,0,,398,5650,0,5.0,18.0,0.0,5.0,,8934.0,106422.0,0,2532383,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,97860.0,1687.0,96058.0,,2015586,1556570,0,0.0,2022-01-22T01:34:41.859885+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3008370.0,38340.0,2960615.0,56587422.0,47664722,38760738,0,29.0,0.0,0.0
2,2,2,2,2022-01-01,KA,1033.0,5.0,354.0,119225,16250,93501,0,2022.0,4131.0,31.0,1985.0,662936.0,268500.0,1576450.0,0.0,Belagavi,10,0,4,,821,11084,0,42.0,50.0,0.0,30.0,,9939.0,178640.0,0,4778439,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,80154.0,948.0,79104.0,,3532689,2957059,0,0.0,2022-01-22T01:34:41.859885+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3008370.0,38340.0,2960615.0,56587422.0,47664722,38760738,0,29.0,0.0,0.0
3,3,3,3,2022-01-01,KA,1033.0,5.0,354.0,119225,16250,93501,0,2022.0,4131.0,31.0,1985.0,662936.0,268500.0,1576450.0,0.0,Bengaluru Rural,6,0,3,,431,1464,0,5.0,25.0,0.0,9.0,,10376.0,43178.0,0,987257,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,62164.0,892.0,61232.0,,773680,687693,0,0.0,2022-01-22T01:34:41.859885+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3008370.0,38340.0,2960615.0,56587422.0,47664722,38760738,0,29.0,0.0,0.0
4,4,4,4,2022-01-01,KA,1033.0,5.0,354.0,119225,16250,93501,0,2022.0,4131.0,31.0,1985.0,662936.0,268500.0,1576450.0,0.0,Bengaluru Urban,810,2,218,,3572,9304,0,1264.0,3120.0,19.0,1115.0,,41858.0,133956.0,0,9588910,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,1264428.0,16402.0,1240149.0,,9752918,8027562,0,1.0,2022-01-22T01:34:41.859885+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3008370.0,38340.0,2960615.0,56587422.0,47664722,38760738,0,29.0,0.0,0.0
5,5,5,5,2022-01-01,KA,1033.0,5.0,354.0,119225,16250,93501,0,2022.0,4131.0,31.0,1985.0,662936.0,268500.0,1576450.0,0.0,Bidar,2,0,0,,498,3504,0,2.0,2.0,0.0,0.0,,10012.0,45469.0,0,1700018,,,4.0 cases were recorded as Deaths due to Non Covid Reasons,24354.0,404.0,23943.0,,1216032,935779,0,4.0,2022-01-22T01:34:41.859885+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3008370.0,38340.0,2960615.0,56587422.0,47664722,38760738,0,29.0,0.0,0.0
6,6,6,6,2022-01-01,KA,1033.0,5.0,354.0,119225,16250,93501,0,2022.0,4131.0,31.0,1985.0,662936.0,268500.0,1576450.0,0.0,Chamarajanagara,2,0,1,,275,1334,0,7.0,5.0,1.0,8.0,,9755.0,27304.0,0,1020962,,,11.0 cases were recorded as Deaths due to Non Covid Reasons,33122.0,504.0,32596.0,,760217,597816,0,11.0,2022-01-22T01:34:41.859885+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3008370.0,38340.0,2960615.0,56587422.0,47664722,38760738,0,29.0,0.0,0.0
7,7,7,7,2022-01-01,KA,1033.0,5.0,354.0,119225,16250,93501,0,2022.0,4131.0,31.0,1985.0,662936.0,268500.0,1576450.0,0.0,Chikkaballapura,0,0,0,,114,1048,0,2.0,5.0,0.0,5.0,,5677.0,43460.0,0,1254377,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,44009.0,432.0,43562.0,,952444,772864,0,1.0,2022-01-22T01:34:41.859885+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3008370.0,38340.0,2960615.0,56587422.0,47664722,38760738,0,29.0,0.0,0.0
8,8,8,8,2022-01-01,KA,1033.0,5.0,354.0,119225,16250,93501,0,2022.0,4131.0,31.0,1985.0,662936.0,268500.0,1576450.0,0.0,Chikkamagaluru,10,0,2,,228,1468,0,37.0,21.0,0.0,31.0,,7946.0,53483.0,0,1137753,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,51468.0,398.0,51033.0,,795052,665479,0,0.0,2022-01-22T01:34:41.859885+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3008370.0,38340.0,2960615.0,56587422.0,47664722,38760738,0,29.0,0.0,0.0
9,9,9,9,2022-01-01,KA,1033.0,5.0,354.0,119225,16250,93501,0,2022.0,4131.0,31.0,1985.0,662936.0,268500.0,1576450.0,0.0,Chitradurga,4,0,0,,204,477,0,12.0,11.0,1.0,27.0,,4808.0,28411.0,0,1660378,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36776.0,211.0,36550.0,,1226374,948856,0,0.0,2022-01-22T01:34:41.859885+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3008370.0,38340.0,2960615.0,56587422.0,47664722,38760738,0,29.0,0.0,0.0
