"1","Total Samples taken","18830092"
"2","Sample collected on the day","15987"
"3","Test conducted on the day","15705"
"4","Total No. of patients tested Positive","758894"
"5","No. of patients discharged","740918"
"6","Positive cases on the day","19"
"7","Number of active Cases","239"
"8","Total Deaths reported","17737"
"9","No. of Patients on oxygen support","29"
"10","Patients at critical care Level-3 facilities","9"
"11","Patients who are critical and on ventilator support","8"
"12","Healthcare Workers vaccinated with 1st dose on the day","2"
"13","Total Healthcare Workers vaccinated with 1st dose","218442"
"14","Frontline Workers vaccinated with 1st dose on the day","2"
"15","Total Frontline Workers vaccinated with 1st dose","1116751"
"16","Healthcare Workers vaccinated with 2nd dose on the day","32"
"17","Total Healthcare Workers vaccinated with 2nd dose","207913"
"18","Frontline Workers vaccinated with 2nd dose on the day","228"
"19","Total Frontline Workers vaccinated with 2nd dose","1001110"
"20","Above 45 Vaccinated with 1st dose on the day","247"
"21","Total Above 45 Vaccinated with 1st dose","8241570"
"22","Above 45 Vaccinated with 2nd dose on the day","1117"
"23","Total Above 45 Vaccinated with 2nd dose","6692577"
"24","18-44 years age group Vaccinated with 1st dose on the day","654"
"25","Total 18-44 years age group Vaccinated with 1st dose","12368020"
"26","18-44 years age group Vaccinated with 2nd dose on the day","2019"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8647169"
"28","15-17 years age group Vaccinated with 1st dose on the day","1476"
"29","Total 15-17 years age group Vaccinated with 1st dose","888953"
"30","15-17 years age group Vaccinated with 2nd dose on the day","758"
"31","Total 15-17 years age group Vaccinated with 2nddose","369874"
"32","12-14 years age group Vaccinated with 1st dose on the day","1768"
"33","Total 12-14 years age group Vaccinated with 1st dose","13166"
"34","Precautionary dose given on the day","373"
"35","Total Precautionary dose given","421439"
"36","Total Vaccination 1st dose on the day","905"
"37","Total Vaccination 2nd dose on the day","3396"
"38","Total Vaccination 1st and 2nd dose on the day","4301"
