,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-22,UT,27,0,11,18578,6267,40855,0,94,145.0,2.0,94.0,118830.0,38791.0,256513.0,0.0,Almora,1,0,0,476,142,1873,0,8,4.0,0.0,4.0,2620.0,1290.0,10447.0,0,621927,,,620 cases were recorded as Migrated / Others,12241,196,11415,248308.0,384182,285545,0,620,2022-01-22T02:36:50.492347+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344658,7415,330869,8378695,7725045,6027385,0,6190,7.0,2.0
1,1,1,1,2021-12-22,UT,27,0,11,18578,6267,40855,0,94,145.0,2.0,94.0,118830.0,38791.0,256513.0,0.0,Bageshwar,0,0,0,431,25,137,0,2,1.0,1.0,1.0,3106.0,213.0,1294.0,0,259840,,,25 cases were recorded as Migrated / Others,5767,61,5681,216275.0,185876,158069,0,25,2022-01-22T02:36:50.492347+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344658,7415,330869,8378695,7725045,6027385,0,6190,7.0,0.0
2,2,2,2,2021-12-22,UT,27,0,11,18578,6267,40855,0,94,145.0,2.0,94.0,118830.0,38791.0,256513.0,0.0,Chamoli,0,0,0,584,11,586,0,2,0.0,0.0,2.0,2717.0,132.0,4731.0,0,391114,,,207 cases were recorded as Migrated / Others,12250,62,11980,301823.0,276246,248169,0,207,2022-01-22T02:36:50.492347+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344658,7415,330869,8378695,7725045,6027385,0,6190,7.0,0.0
3,3,3,3,2021-12-22,UT,27,0,11,18578,6267,40855,0,94,145.0,2.0,94.0,118830.0,38791.0,256513.0,0.0,Champawat,0,0,1,1384,99,408,0,6,0.0,0.0,5.0,7713.0,589.0,2728.0,0,259315,,,189 cases were recorded as Migrated / Others,7616,53,7372,260973.0,186719,149334,0,189,2022-01-22T02:36:50.492347+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344658,7415,330869,8378695,7725045,6027385,0,6190,7.0,0.0
4,4,4,4,2021-12-22,UT,27,0,11,18578,6267,40855,0,94,145.0,2.0,94.0,118830.0,38791.0,256513.0,0.0,Dehradun,9,0,5,2173,1803,6688,0,27,52.0,0.0,49.0,12675.0,11808.0,48062.0,0,1698560,,,603 cases were recorded as Migrated / Others,112690,3524,108501,2018660.0,1535837,1227108,0,603,2022-01-22T02:36:50.492347+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344658,7415,330869,8378695,7725045,6027385,0,6190,7.0,0.0
5,5,5,5,2021-12-22,UT,27,0,11,18578,6267,40855,0,94,145.0,2.0,94.0,118830.0,38791.0,256513.0,0.0,Haridwar,2,0,1,4990,1432,10503,0,12,24.0,0.0,3.0,34615.0,6951.0,49427.0,0,1927029,,,1395 cases were recorded as Migrated / Others,51590,1024,49145,2221505.0,1504861,1095451,0,1395,2022-01-22T02:36:50.492347+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344658,7415,330869,8378695,7725045,6027385,0,6190,7.0,5.0
6,6,6,6,2021-12-22,UT,27,0,11,18578,6267,40855,0,94,145.0,2.0,94.0,118830.0,38791.0,256513.0,0.0,Nainital,2,0,2,1806,766,3980,0,22,23.0,1.0,15.0,10861.0,4838.0,28770.0,0,955128,,,135 cases were recorded as Migrated / Others,39352,947,38242,602631.0,749486,586351,0,135,2022-01-22T02:36:50.492347+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344658,7415,330869,8378695,7725045,6027385,0,6190,7.0,0.0
7,7,7,7,2021-12-22,UT,27,0,11,18578,6267,40855,0,94,145.0,2.0,94.0,118830.0,38791.0,256513.0,0.0,Pauri Garhwal,0,0,0,888,293,1872,0,9,4.0,0.0,9.0,7169.0,1750.0,12270.0,0,686527,,,701 cases were recorded as Migrated / Others,17735,315,16715,419436.0,443938,328660,0,701,2022-01-22T02:36:50.492347+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344658,7415,330869,8378695,7725045,6027385,0,6190,7.0,0.0
8,8,8,8,2021-12-22,UT,27,0,11,18578,6267,40855,0,94,145.0,2.0,94.0,118830.0,38791.0,256513.0,0.0,Pithoragarh,1,0,0,544,161,2004,0,1,13.0,0.0,2.0,5613.0,938.0,11060.0,0,485993,,,108 cases were recorded as Migrated / Others,10286,182,9980,234888.0,324965,258117,0,108,2022-01-22T02:36:50.492347+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344658,7415,330869,8378695,7725045,6027385,0,6190,7.0,0.0
9,9,9,9,2021-12-22,UT,27,0,11,18578,6267,40855,0,94,145.0,2.0,94.0,118830.0,38791.0,256513.0,0.0,Rudraprayag,0,0,2,563,26,363,0,1,0.0,0.0,4.0,3203.0,198.0,1935.0,0,236857,,,159 cases were recorded as Migrated / Others,8805,106,8540,206028.0,172808,135177,0,159,2022-01-22T02:36:50.492347+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344658,7415,330869,8378695,7725045,6027385,0,6190,7.0,0.0
