Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Anjaw,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,16.0,55.0,21089,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1068,3,1065,21036,12120,9554,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Changlang,0,0,0,0,32,222,0,0.0,0.0,0.0,7.0,123.0,1564.0,147951,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3809,22,3787,79529,93848,72811,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,East Kameng,0,0,0,0,4,57,0,0.0,0.0,0.0,0.0,29.0,253.0,78413,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1094,0,1094,52766,23564,18765,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,East Siang,0,0,0,14,13,96,0,0.0,0.0,1.0,79.0,89.0,365.0,99019,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3223,17,3205,61970,56029,46147,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Kamle,0,0,0,0,12,14,0,0.0,0.0,0.0,0.0,19.0,34.0,22256,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,512,0,512,6582,7473,4806,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Kra Daadi,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,8.0,25.0,0,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,270,0,270,6067,6489,4188,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Kurung Kumey,0,0,0,0,16,54,0,0.0,0.0,0.0,0.0,39.0,115.0,89717,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,511,1,510,9174,10164,6923,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Lepa Rada,0,0,0,2,1,8,0,0.0,0.0,0.0,8.0,5.0,65.0,0,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,876,3,873,16798,13535,11180,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Lohit,0,0,0,10,14,49,0,0.0,0.0,0.0,78.0,114.0,416.0,145538,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2889,26,2862,49437,32979,27199,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Longding,0,0,0,0,2,10,0,0.0,0.0,0.0,11.0,76.0,116.0,60000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,752,2,750,19942,20267,10684,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Lower Dibang Valley,0,0,0,14,8,36,0,0.0,0.0,0.0,41.0,55.0,335.0,53986,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2438,11,2427,47387,33640,25571,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Lower Siang,0,0,0,1,0,2,0,0.0,0.0,0.0,7.0,7.0,31.0,80597,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,738,8,730,21570,16819,11146,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Lower Subansiri,0,0,0,5,1,30,0,0.0,0.0,0.0,38.0,71.0,232.0,82839,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3040,15,3025,49311,28156,22799,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Namsai,1,0,0,3,54,141,0,1.0,0.0,3.0,67.0,399.0,1065.0,95950,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2135,17,2116,72296,66444,58184,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Pakke Kessang,0,0,0,0,1,7,0,0.0,0.0,0.0,1.0,44.0,58.0,0,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,453,0,453,10544,8438,6695,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Papum Pare,0,0,1,113,76,243,0,3.0,0.0,7.0,680.0,450.0,1678.0,176385,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,18361,98,18248,385602,149476,122789,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Shi Yomi,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,13310,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,267,0,267,9574,6993,6111,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Siang,0,0,0,0,0,1,0,0.0,0.0,0.0,2.0,1.0,25.0,31920,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,415,3,412,8185,14798,10777,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Tawang,0,0,0,10,0,10,0,0.0,0.0,2.0,92.0,19.0,177.0,49950,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2604,20,2584,43192,29915,26033,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
2021-12-22,AR,1,0,1,211,250,1159,0,5.0,0.0,16.0,1425.0,1822.0,7930.0,Tirap,0,0,0,3,3,30,0,0.0,0.0,0.0,27.0,25.0,200.0,111997,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1109,5,1104,27889,31956,25500,2021-12-22 23:55:32,1504000,2021-12-22 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55324,280,55023,1191647,803314,643734
