"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","17,928+100","17,259+152","105+1","564-53","27-Jan-22"
"2","Coochbehar","32,934+154","32,010+220","101","823-66","27-Jan-22"
"3","Darjeeling","67,277+335","64,928+474","572+1","1,777-140","27-Jan-22"
"4","Kalimpong","8,219+120","7,855+62","56","308+58","27-Jan-22"
"5","Jalpaiguri","48,191+225","46,310+342","614+2","1,267-119","27-Jan-22"
"6","Uttar Dinajpur","24,649+64","23,560+252","255","834-188","27-Jan-22"
"7","Dakshin Dinajpur","22,360+61","21,427+226","184","749-165","27-Jan-22"
"8","Malda","43,385+186","41,596+463","193","1,596-277","27-Jan-22"
"9","Murshidabad","40,935+108","39,553+308","337+1","1,045-201","27-Jan-22"
"10","Nadia","85,963+109","83,290+540","919+2","1,754-433","27-Jan-22"
"11","Birbhum","56,453+210","53,884+666","329+1","2,240-457","27-Jan-22"
"12","Purulia","23,811+44","23,043+199","119+1","649-156","27-Jan-22"
"13","Bankura","42,908+157","41,479+327","277","1,152-170","27-Jan-22"
"14","Jhargram","15,241+57","14,720+143","30+1","491-87","27-Jan-22"
"15","Paschim Medinipur","61,580+128","59,902+339","520+2","1,158-213","27-Jan-22"
"16","Purba Medinipur","67,222+82","66,221+166","415+2","586-86","27-Jan-22"
"17","Purba Bardhaman","54,448+98","52,496+534","226","1,726-436","27-Jan-22"
"18","Paschim Bardhaman","74,689+85","72,567+541","389+2","1,733-458","27-Jan-22"
"19","Howrah","1,24,017+117","1,20,149+700","1,619","2,249-583","27-Jan-22"
"20","Hooghly","1,06,651+172","1,03,386+659","1,085+1","2,180-488","27-Jan-22"
"21","North 24 Parganas","3,98,950+438","3,86,284+2,308","5,202+9","7,464-1,879","27-Jan-22"
"22","South 24 Parganas","1,25,580+274","1,20,912+964","1,457","3,211-690","27-Jan-22"
"23","Kolkata","4,43,210+481","4,27,529+3,182","5,508+8","10,173-2,709","27-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","19,86,667+3,805","19,20,423+13,767","20,515+34","45,729-9,996",""
