,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-11-27,UT,14,0,8,9140,5302,52854,0,75,88.0,3.0,121.0,55865.0,31588.0,338126.0,0.0,Almora,0,0,0,359,98,1729,0,16,2.0,0.0,18.0,2092.0,639.0,9524.0,0,621927,,,616 cases were recorded as Migrated / Others,12219,196,11400,239775.0,380549,252192,0,616,2022-01-22T02:30:32.142048+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344183,7407,330466,8029883,7570585,4948684,0,6160,1.0,0.0
1,1,1,1,2021-11-27,UT,14,0,8,9140,5302,52854,0,75,88.0,3.0,121.0,55865.0,31588.0,338126.0,0.0,Bageshwar,0,0,0,390,59,614,0,0,0.0,0.0,0.0,1499.0,471.0,4164.0,0,259840,,,25 cases were recorded as Migrated / Others,5764,60,5679,206892.0,184940,148128,0,25,2022-01-22T02:30:32.142048+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344183,7407,330466,8029883,7570585,4948684,0,6160,1.0,0.0
2,2,2,2,2021-11-27,UT,14,0,8,9140,5302,52854,0,75,88.0,3.0,121.0,55865.0,31588.0,338126.0,0.0,Chamoli,1,0,0,617,9,1125,0,3,2.0,0.0,0.0,2322.0,321.0,10489.0,0,391114,,,206 cases were recorded as Migrated / Others,12247,62,11977,291569.0,275604,223340,0,206,2022-01-22T02:30:32.142048+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344183,7407,330466,8029883,7570585,4948684,0,6160,1.0,0.0
3,3,3,3,2021-11-27,UT,14,0,8,9140,5302,52854,0,75,88.0,3.0,121.0,55865.0,31588.0,338126.0,0.0,Champawat,0,0,0,429,75,641,0,1,0.0,0.0,2.0,2645.0,426.0,5267.0,0,259315,,,189 cases were recorded as Migrated / Others,7605,53,7363,239314.0,184558,136461,0,189,2022-01-22T02:30:32.142048+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344183,7407,330466,8029883,7570585,4948684,0,6160,1.0,0.0
4,4,4,4,2021-11-27,UT,14,0,8,9140,5302,52854,0,75,88.0,3.0,121.0,55865.0,31588.0,338126.0,0.0,Dehradun,10,0,6,2512,1758,11089,0,34,60.0,1.0,90.0,14282.0,8826.0,67831.0,0,1698560,,,603 cases were recorded as Migrated / Others,112525,3523,108301,1967991.0,1490165,1022261,0,603,2022-01-22T02:30:32.142048+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344183,7407,330466,8029883,7570585,4948684,0,6160,1.0,3.0
5,5,5,5,2021-11-27,UT,14,0,8,9140,5302,52854,0,75,88.0,3.0,121.0,55865.0,31588.0,338126.0,0.0,Haridwar,0,0,1,2106,801,8836,0,8,8.0,0.0,4.0,14905.0,5904.0,68602.0,0,1927029,,,1378 cases were recorded as Migrated / Others,51533,1020,49116,2121068.0,1475045,854802,0,1378,2022-01-22T02:30:32.142048+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344183,7407,330466,8029883,7570585,4948684,0,6160,1.0,0.0
6,6,6,6,2021-11-27,UT,14,0,8,9140,5302,52854,0,75,88.0,3.0,121.0,55865.0,31588.0,338126.0,0.0,Nainital,2,0,0,821,489,3876,0,4,4.0,0.0,3.0,5317.0,2796.0,24249.0,0,955128,,,134 cases were recorded as Migrated / Others,39252,945,38166,570705.0,731392,474068,0,134,2022-01-22T02:30:32.142048+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344183,7407,330466,8029883,7570585,4948684,0,6160,1.0,0.0
7,7,7,7,2021-11-27,UT,14,0,8,9140,5302,52854,0,75,88.0,3.0,121.0,55865.0,31588.0,338126.0,0.0,Pauri Garhwal,0,0,0,670,294,2777,0,2,1.0,0.0,1.0,2602.0,2345.0,20534.0,0,686527,,,701 cases were recorded as Migrated / Others,17690,315,16673,395608.0,437493,284362,0,701,2022-01-22T02:30:32.142048+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344183,7407,330466,8029883,7570585,4948684,0,6160,1.0,0.0
8,8,8,8,2021-11-27,UT,14,0,8,9140,5302,52854,0,75,88.0,3.0,121.0,55865.0,31588.0,338126.0,0.0,Pithoragarh,0,0,0,16,147,1989,0,0,2.0,0.0,1.0,1987.0,692.0,10373.0,0,485993,,,108 cases were recorded as Migrated / Others,10265,182,9973,221235.0,321484,220971,0,108,2022-01-22T02:30:32.142048+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344183,7407,330466,8029883,7570585,4948684,0,6160,1.0,0.0
9,9,9,9,2021-11-27,UT,14,0,8,9140,5302,52854,0,75,88.0,3.0,121.0,55865.0,31588.0,338126.0,0.0,Rudraprayag,0,0,0,187,44,506,0,1,0.0,0.0,0.0,1097.0,255.0,3032.0,0,236857,,,159 cases were recorded as Migrated / Others,8801,106,8536,196250.0,171805,126247,0,159,2022-01-22T02:30:32.142048+05:30,11141000,,,6160 cases were recorded as Migrated / Others,344183,7407,330466,8029883,7570585,4948684,0,6160,1.0,0.0
