,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-09,MH,44388,12,15351,202932,45399,39863,0,8292,220176.0,97.0,59822.0,1285487.0,2957434.0,2142261.0,0.0,Ahmednagar,259,0,17,,1660,2872,0,401,989.0,8.0,319.0,,173484.0,110251.0,0,4543083,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,344814,7166,336544,,3029551,1823072,0,11,2022-01-22 00:35:15.487486,122153000,2022-01-22 00:35:15.488449,,3714 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6920044,141639,6572432,70545105,83188490,56001876,0,3714,22.0,0.0
1,1,1,1,2022-01-09,MH,44388,12,15351,202932,45399,39863,0,8292,220176.0,97.0,59822.0,1285487.0,2957434.0,2142261.0,0.0,Akola,98,0,13,,1272,406,0,17,376.0,0.0,45.0,,29867.0,19477.0,0,1818617,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,59217,1428,57424,,1134941,624761,0,4,2022-01-22 00:35:15.487486,122153000,2022-01-22 00:35:15.488449,,3714 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6920044,141639,6572432,70545105,83188490,56001876,0,3714,22.0,0.0
2,2,2,2,2022-01-09,MH,44388,12,15351,202932,45399,39863,0,8292,220176.0,97.0,59822.0,1285487.0,2957434.0,2142261.0,0.0,Amravati,67,0,0,,947,583,0,8,245.0,0.0,0.0,,75393.0,52546.0,0,2887826,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,96591,1598,94703,,1913671,1056119,0,2,2022-01-22 00:35:15.487486,122153000,2022-01-22 00:35:15.488449,,3714 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6920044,141639,6572432,70545105,83188490,56001876,0,3714,22.0,0.0
3,3,3,3,2022-01-09,MH,44388,12,15351,202932,45399,39863,0,8292,220176.0,97.0,59822.0,1285487.0,2957434.0,2142261.0,0.0,Aurangabad,244,0,91,,349,1075,0,64,837.0,0.0,254.0,,82639.0,49723.0,0,3695928,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,157048,4264,152114,,2712072,1412990,0,14,2022-01-22 00:35:15.487486,122153000,2022-01-22 00:35:15.488449,,3714 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6920044,141639,6572432,70545105,83188490,56001876,0,3714,22.0,0.0
4,4,4,4,2022-01-09,MH,44388,12,15351,202932,45399,39863,0,8292,220176.0,97.0,59822.0,1285487.0,2957434.0,2142261.0,0.0,Beed,38,0,16,,961,623,0,25,127.0,2.0,55.0,,77153.0,30675.0,0,2585962,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,104323,2843,101358,,1669017,938766,0,7,2022-01-22 00:35:15.487486,122153000,2022-01-22 00:35:15.488449,,3714 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6920044,141639,6572432,70545105,83188490,56001876,0,3714,22.0,0.0
5,5,5,5,2022-01-09,MH,44388,12,15351,202932,45399,39863,0,8292,220176.0,97.0,59822.0,1285487.0,2957434.0,2142261.0,0.0,Bhandara,65,0,2,,461,67,0,0,191.0,0.0,10.0,,22355.0,18065.0,0,1198810,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60193,1124,58872,,904123,742505,0,10,2022-01-22 00:35:15.487486,122153000,2022-01-22 00:35:15.488449,,3714 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6920044,141639,6572432,70545105,83188490,56001876,0,3714,22.0,0.0
6,6,6,6,2022-01-09,MH,44388,12,15351,202932,45399,39863,0,8292,220176.0,97.0,59822.0,1285487.0,2957434.0,2142261.0,0.0,Buldhana,37,0,0,,241,145,0,10,93.0,1.0,0.0,,50888.0,32154.0,0,2588039,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,85751,812,84825,,1693829,983805,0,6,2022-01-22 00:35:15.487486,122153000,2022-01-22 00:35:15.488449,,3714 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6920044,141639,6572432,70545105,83188490,56001876,0,3714,22.0,0.0
7,7,7,7,2022-01-09,MH,44388,12,15351,202932,45399,39863,0,8292,220176.0,97.0,59822.0,1285487.0,2957434.0,2142261.0,0.0,Chandrapur,100,0,0,,27,31,0,4,329.0,2.0,7.0,,18655.0,56360.0,0,2194262,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,89386,1566,87483,,1527670,1050197,0,4,2022-01-22 00:35:15.487486,122153000,2022-01-22 00:35:15.488449,,3714 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6920044,141639,6572432,70545105,83188490,56001876,0,3714,22.0,0.0
8,8,8,8,2022-01-09,MH,44388,12,15351,202932,45399,39863,0,8292,220176.0,97.0,59822.0,1285487.0,2957434.0,2142261.0,0.0,Dhule,76,0,16,,187,265,0,6,147.0,0.0,41.0,,68842.0,31995.0,0,2048781,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46350,656,45566,,1378702,906165,0,11,2022-01-22 00:35:15.487486,122153000,2022-01-22 00:35:15.488449,,3714 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6920044,141639,6572432,70545105,83188490,56001876,0,3714,22.0,0.0
9,9,9,9,2022-01-09,MH,44388,12,15351,202932,45399,39863,0,8292,220176.0,97.0,59822.0,1285487.0,2957434.0,2142261.0,0.0,Gadchiroli,26,0,0,,244,279,0,6,151.0,0.0,14.0,,29803.0,22655.0,0,1071795,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,30634,669,29787,,706972,477044,0,33,2022-01-22 00:35:15.487486,122153000,2022-01-22 00:35:15.488449,,3714 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6920044,141639,6572432,70545105,83188490,56001876,0,3714,22.0,0.0
