"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,370+8","15,170+8","101","99","19-Sep-21"
"2","Coochbehar","28,755+12","28,461+16","96","198-4","19-Sep-21"
"3","Darjeeling","55,907+18","54,925+37","527","455-19","19-Sep-21"
"4","Kalimpong","6,852+1","6,715+7","53","84-6","19-Sep-21"
"5","Jalpaiguri","41,280+15","40,431+23","563+1","286-9","19-Sep-21"
"6","Uttar Dinajpur","19,681+1","19,404+3","235","42-2","19-Sep-21"
"7","Dakshin Dinajpur","17,341+10","17,048+10","169","124","19-Sep-21"
"8","Malda","33,050+11","32,742+9","186","122+2","19-Sep-21"
"9","Murshidabad","33,797+1","33,451+2","325","21-1","19-Sep-21"
"10","Nadia","71,438+42","70,109+42","794+2","535-2","19-Sep-21"
"11","Birbhum","40,696+2","40,328+7","285","83-5","19-Sep-21"
"12","Purulia","19,331+2","19,188+2","113","30","19-Sep-21"
"13","Bankura","35,592+17","35,068+20","266","258-3","19-Sep-21"
"14","Jhargram","11,890+9","11,744+9","27","119","19-Sep-21"
"15","Paschim Medinipur","52,473+22","51,575+31","501","397-9","19-Sep-21"
"16","Purba Medinipur","62,280+14","61,514+31","386","380-17","19-Sep-21"
"17","Purba Bardhaman","41,021+6","40,583+15","191","247-9","19-Sep-21"
"18","Paschim Bardhaman","57,012+6","56,478+15","352","182-9","19-Sep-21"
"19","Howrah","96,420+46","94,438+36","1,503+1","479+9","19-Sep-21"
"20","Hooghly","83,888+32","82,402+42","960+1","526-11","19-Sep-21"
"21","North 24 Parganas","3,24,149+103","3,18,185+99","4,687+3","1,277+1","19-Sep-21"
"22","South 24 Parganas","98,626+41","96,772+43","1,301+2","553-4","19-Sep-21"
"23","Kolkata","3,15,258+105","3,08,905+101","5,040+2","1,313+2","19-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,62,173+524","15,35,699+608","18,664+12","7,810-96",""
