"Total No. of Sample Taken Today","15188"
"Total No. of Positive Cases Detected Today","349"
"Total Active COVID-19 Patients","2016"
"Total No. of Active Cases under Home Isolation (05-07-2022)","1934"
"Total No. of Samples found Positive till date","1017929"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1005264"
"No. of Deaths","10626"
"Total No. of People Vaccinated Today","22348 
(1st Dose: 1380 
2nd Dose: 8265 
Precaution Dose: 12703)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23576261 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 15yrs above population)","19482206 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1049784"
"Cumulative Coverage of Total COVID-19 Vaccination","44108251"
"COVID-19 Today (05-07-2022) Positivity Rate","2.71%"
"Recovery Rate","98.76%"
"Fatality Rate","1.04%"
