,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2021-11-17,UT,Almora,,,616 cases were recorded as Migrated / Others,12214,196,11382,236870.0,2022-01-22T02:26:29.637297+05:30,,,6159 cases were recorded as Migrated / Others,344062,7404,330326,7943091,616,6159
1,2021-11-17,UT,Bageshwar,,,25 cases were recorded as Migrated / Others,5764,60,5679,204734.0,2022-01-22T02:26:29.637297+05:30,,,6159 cases were recorded as Migrated / Others,344062,7404,330326,7943091,25,6159
2,2021-11-17,UT,Chamoli,,,206 cases were recorded as Migrated / Others,12245,62,11977,287892.0,2022-01-22T02:26:29.637297+05:30,,,6159 cases were recorded as Migrated / Others,344062,7404,330326,7943091,206,6159
3,2021-11-17,UT,Champawat,,,189 cases were recorded as Migrated / Others,7605,53,7361,235954.0,2022-01-22T02:26:29.637297+05:30,,,6159 cases were recorded as Migrated / Others,344062,7404,330326,7943091,189,6159
4,2021-11-17,UT,Dehradun,,,600 cases were recorded as Migrated / Others,112445,3522,108198,1943428.0,2022-01-22T02:26:29.637297+05:30,,,6159 cases were recorded as Migrated / Others,344062,7404,330326,7943091,600,6159
5,2021-11-17,UT,Haridwar,,,1378 cases were recorded as Migrated / Others,51519,1020,49110,2099440.0,2022-01-22T02:26:29.637297+05:30,,,6159 cases were recorded as Migrated / Others,344062,7404,330326,7943091,1378,6159
6,2021-11-17,UT,Nainital,,,134 cases were recorded as Migrated / Others,39246,945,38161,562992.0,2022-01-22T02:26:29.637297+05:30,,,6159 cases were recorded as Migrated / Others,344062,7404,330326,7943091,134,6159
7,2021-11-17,UT,Pauri Garhwal,,,701 cases were recorded as Migrated / Others,17689,315,16672,390654.0,2022-01-22T02:26:29.637297+05:30,,,6159 cases were recorded as Migrated / Others,344062,7404,330326,7943091,701,6159
8,2021-11-17,UT,Pithoragarh,,,108 cases were recorded as Migrated / Others,10263,182,9972,218756.0,2022-01-22T02:26:29.637297+05:30,,,6159 cases were recorded as Migrated / Others,344062,7404,330326,7943091,108,6159
9,2021-11-17,UT,Rudraprayag,,,159 cases were recorded as Migrated / Others,8801,106,8536,194708.0,2022-01-22T02:26:29.637297+05:30,,,6159 cases were recorded as Migrated / Others,344062,7404,330326,7943091,159,6159
10,2021-11-17,UT,Tehri Garhwal,,,901 cases were recorded as Migrated / Others,15837,108,14827,307555.0,2022-01-22T02:26:29.637297+05:30,,,6159 cases were recorded as Migrated / Others,344062,7404,330326,7943091,901,6159
11,2021-11-17,UT,Udham Singh Nagar,,,799 cases were recorded as Migrated / Others,37877,761,36316,919147.0,2022-01-22T02:26:29.637297+05:30,,,6159 cases were recorded as Migrated / Others,344062,7404,330326,7943091,799,6159
12,2021-11-17,UT,Uttarkashi,,,343 cases were recorded as Migrated / Others,12557,74,12135,340961.0,2022-01-22T02:26:29.637297+05:30,,,6159 cases were recorded as Migrated / Others,344062,7404,330326,7943091,343,6159
