"1","Total Samples taken","19048167"
"2","Sample collected on the day","11318"
"3","Test conducted on the day","11085"
"4","Total No. of patients tested Positive","759175"
"5","No. of patients discharged","741357"
"6","Positive cases on the day","12"
"7","Number of active Cases","77"
"8","Total Deaths reported","17741"
"9","No. of Patients on oxygen support","6"
"10","Patients at critical care Level-3 facilities","0"
"11","Patients who are critical and on ventilator support","0"
"12","Healthcare Workers vaccinated with 1st dose on the day","3"
"13","Total Healthcare Workers vaccinated with 1st dose","218488"
"14","Frontline Workers vaccinated with 1st dose on the day","4"
"15","Total Frontline Workers vaccinated with 1st dose","1116860"
"16","Healthcare Workers vaccinated with 2nd dose on the day","27"
"17","Total Healthcare Workers vaccinated with 2nd dose","208836"
"18","Frontline Workers vaccinated with 2nd dose on the day","101"
"19","Total Frontline Workers vaccinated with 2nd dose","1007462"
"20","Above 45 Vaccinated with 1st dose on the day","1447"
"21","Total Above 45 Vaccinated with 1st dose","8265675"
"22","Above 45 Vaccinated with 2nd dose on the day","5479"
"23","Total Above 45 Vaccinated with 2nd dose","6806461"
"24","18-44 years age group Vaccinated with 1st dose on the day","2414"
"25","Total 18-44 years age group Vaccinated with 1st dose","12420600"
"26","18-44 years age group Vaccinated with 2nd dose on the day","12610"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8900741"
"28","15-17 years age group Vaccinated with 1st dose on the day","2254"
"29","Total 15-17 years age group Vaccinated with 1st dose","981095"
"30","15-17 years age group Vaccinated with 2nd dose on the day","4459"
"31","Total 15-17 years age group Vaccinated with 2nd dose","497197"
"32","12-14 years age group Vaccinated with 1st dose on the day","5497"
"33","Total 12-14 years age group Vaccinated with 1st dose","323868"
"34","Precautionary dose given on the day","3257"
"35","Total Precautionary dose given","455981"
"36","Total Vaccination 1st dose on the day","3868"
"37","Total Vaccination 2nd dose on the day","18217"
"38","Total Vaccination 1st and 2nd dose on the day","22085"
