"1","Total Samples taken","*17209406"
"2","Sample collected on the day","36316"
"3","Test conducted on the day","35368"
"4","Total No. of patients tested Positive","656549"
"5","No. of patients discharged","602249"
"6","Positive cases on the day","6883"
"7","Number of active Cases","37546"
"8","Total Deaths reported","16754"
"9","No. of Patients on oxygen support","521"
"10","Patients at critical care Level-3 facilities","138"
"11","Patients who are critical and on ventilator support","25"
"12","Healthcare Workers vaccinated with 1st dose on the day","27"
"13","Total Healthcare Workers vaccinated with 1st dose","218253"
"14","Frontline Workers vaccinated with 1st dose on the day","70"
"15","Total Frontline Workers vaccinated with 1st dose","1114995"
"16","Healthcare Workers vaccinated with 2nd dose on the day","91"
"17","Total Healthcare Workers vaccinated with 2nd dose","184211"
"18","Frontline Workers vaccinated with 2nd dose on the day","365"
"19","Total Frontline Workers vaccinated with 2nd dose","875991"
"20","Above 45 Vaccinated with 1st dose on the day","17607"
"21","Total Above 45 Vaccinated with 1st dose","7010018"
"22","Above 45 Vaccinated with 2nd dose on the day","39828"
"23","Total Above 45 Vaccinated with 2nd dose","4601057"
"24","18-44 years age group Vaccinated with 1st dose on the day","47709"
"25","Total 18-44 years age group Vaccinated with 1st dose","9542012"
"26","18-44 years age group Vaccinated with 2nd dose on the day","89001"
"27","Total 18-44 years age group Vaccinated with 2nd dose","5037710"
"28","15-17 years age group Vaccinated with 1st dose on the day","10106"
"29","Total 15-17 years age group Vaccinated with 1st dose","104699"
"30","Precautionary dose given on the day","6534"
"31","Total Precautionary dose given","34963"
"32","Total Vaccination 1st dose on the day","75519"
"33","Total Vaccination 2nd dose on the day","129285"
"34","Total Vaccination 1st , 2nd and Precautionary dose on the day","211338"
