"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,524+3","15,357+4","101","66-1","14-Oct-21"
"2","Coochbehar","29,087+12","28,841+10","97","149+2","14-Oct-21"
"3","Darjeeling","56,719+19","55,836+22","536+1","347-4","14-Oct-21"
"4","Kalimpong","6,994+1","6,877+4","54","63-3","14-Oct-21"
"5","Jalpaiguri","41,746+13","40,975+15","566","205-2","14-Oct-21"
"6","Uttar Dinajpur","19,739+2","19,472+2","235","32","14-Oct-21"
"7","Dakshin Dinajpur","17,650+4","17,341+10","169","140-6","14-Oct-21"
"8","Malda","33,277+6","32,994+6","186","97","14-Oct-21"
"9","Murshidabad","33,895+2","33,524+3","327","44-1","14-Oct-21"
"10","Nadia","72,659+26","71,329+34","835","495-8","14-Oct-21"
"11","Birbhum","40,918+2","40,539+6","286","93-4","14-Oct-21"
"12","Purulia","19,380+1","19,245+1","113","22","14-Oct-21"
"13","Bankura","36,026+11","35,561+13","273","192-2","14-Oct-21"
"14","Jhargram","12,075+3","11,965+6","27","83-3","14-Oct-21"
"15","Paschim Medinipur","53,173+14","52,386+19","506","281-5","14-Oct-21"
"16","Purba Medinipur","62,874+4","62,253+16","395","226-12","14-Oct-21"
"17","Purba Bardhaman","41,683+13","41,189+21","195","299-8","14-Oct-21"
"18","Paschim Bardhaman","57,412+3","56,900+11","354","158-8","14-Oct-21"
"19","Howrah","97,687+36","95,589+39","1,517","581-3","14-Oct-21"
"20","Hooghly","85,171+44","83,614+38","979","578+6","14-Oct-21"
"21","North 24 Parganas","3,27,082+84","3,21,047+85","4,774+4","1,261-5","14-Oct-21"
"22","South 24 Parganas","99,851+21","98,012+36","1,323","516-15","14-Oct-21"
"23","Kolkata","3,18,775+127","3,12,088+105","5,102+3","1,585+19","14-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,79,463+451","15,52,997+506","18,953+8","7,513-63",""
