Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-01-19,MH,Ahmednagar,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,351892,7172,11,337932,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Akola,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,61652,1430,4,58250,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Amravati,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,98325,1598,2,94851,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Aurangabad,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,162362,4265,14,153590,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Beed,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,105252,2846,7,101687,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Bhandara,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,61422,1124,10,59397,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Buldhana,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,86617,812,6,84824,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Chandrapur,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,91960,1568,4,88142,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Dhule,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,47781,657,11,45972,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Gadchiroli,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,31738,672,33,30202,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Gondia,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,42053,573,7,40477,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Hingoli,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,19031,508,1,18138,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Jalgaon,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,142965,2717,33,137737,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Jalna,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,62191,1218,1,59971,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Kolhapur,,,5 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,211649,5858,5,202742,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Latur,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,97197,2451,6,91676,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Mumbai,,,2649 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,1017346,16488,2649,966353,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
2022-01-19,MH,Nagpur,,,71 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,517165,9130,71,493668,,2022-01-22 00:35:17.277395,2022-01-22 00:35:17.278209,,3776 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7325825,141934,6915407,3776,72531814
