"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,277+7","15,061+12","99","117-5","7-Sep-21"
"2","Coochbehar","28,590+11","28,221+29","95","274-18","7-Sep-21"
"3","Darjeeling","55,470+24","54,352+64","520+2","598-42","7-Sep-21"
"4","Kalimpong","6,777+11","6,600+13","52","125-2","7-Sep-21"
"5","Jalpaiguri","40,981+26","40,116+32","555+1","310-7","7-Sep-21"
"6","Uttar Dinajpur","19,650+3","19,350+7","235","65-4","7-Sep-21"
"7","Dakshin Dinajpur","17,207+10","16,923+12","169","115-2","7-Sep-21"
"8","Malda","32,891+21","32,614+9","186+1","91+11","7-Sep-21"
"9","Murshidabad","33,755+6","33,378+5","325","52+1","7-Sep-21"
"10","Nadia","70,851+50","69,537+55","771+3","543-8","7-Sep-21"
"11","Birbhum","40,598+7","40,228+9","285","85-2","7-Sep-21"
"12","Purulia","19,302+2","19,147+5","113","42-3","7-Sep-21"
"13","Bankura","35,329+28","34,788+27","266","275+1","7-Sep-21"
"14","Jhargram","11,796+9","11,594+19","27","175-10","7-Sep-21"
"15","Paschim Medinipur","52,068+26","51,138+45","501","429-19","7-Sep-21"
"16","Purba Medinipur","61,919+35","61,075+47","385","459-12","7-Sep-21"
"17","Purba Bardhaman","40,775+42","40,314+26","189","272+16","7-Sep-21"
"18","Paschim Bardhaman","56,824+23","56,281+19","351","192+4","7-Sep-21"
"19","Howrah","95,924+54","93,937+48","1,499","488+6","7-Sep-21"
"20","Hooghly","83,323+53","81,835+54","947+1","541-2","7-Sep-21"
"21","North 24 Parganas","3,22,694+116","3,16,859+119","4,651+1","1,184-4","7-Sep-21"
"22","South 24 Parganas","98,058+59","96,149+62","1,292","617-3","7-Sep-21"
"23","Kolkata","3,13,803+128","3,07,549+123","5,015","1,239+5","7-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,53,928+751","15,27,109+841","18,531+9","8,288-99",""
