"1","Total Samples taken","*17819550"
"2","Sample collected on the day","19610"
"3","Test conducted on the day","28492"
"4","Total No. of patients tested Positive","743532"
"5","No. of patients discharged","702653"
"6","Positive cases on the day","2415"
"7","Number of active Cases","23626"
"8","Total Deaths reported","17253"
"9","No. of Patients on oxygen support","1058"
"10","Patients at critical care Level-3 facilities","338"
"11","Patients who are critical and on ventilator support","102"
"12","Healthcare Workers vaccinated with 1st dose on the day","46"
"13","Total Healthcare Workers vaccinated with 1st dose","217901"
"14","Frontline Workers vaccinated with 1st dose on the day","93"
"15","Total Frontline Workers vaccinated with 1st dose","1115203"
"16","Healthcare Workers vaccinated with 2nd dose on the day","1056"
"17","Total Healthcare Workers vaccinated with 2nd dose","192929"
"18","Frontline Workers vaccinated with 2nd dose on the day","5444"
"19","Total Frontline Workers vaccinated with 2nd dose","926666"
"20","Above 45 Vaccinated with 1st dose on the day","34222"
"21","Total Above 45 Vaccinated with 1st dose","7443683"
"22","Above 45 Vaccinated with 2nd dose on the day","71665"
"23","Total Above 45 Vaccinated with 2nd dose","5613956"
"24","18-44 years age group Vaccinated with 1st dose on the day","82934"
"25","Total 18-44 years age group Vaccinated with 1st dose","10719578"
"26","18-44 years age group Vaccinated with 2nd dose on the day","114901"
"27","Total 18-44 years age group Vaccinated with 2nd dose","6722193"
"28","15-17 years age group Vaccinated with 1st dose on the day","33677"
"29","Total 15-17 years age group Vaccinated with 1st dose","438051"
"30","15-17 years age group Vaccinated with 2nd dose on the day","176"
"31","Precautionary dose given on the day","14885"
"32","Total Precautionary dose given","196564"
"33","Total Vaccination 1st dose on the day","117295"
"34","Total Vaccination 2nd dose on the day","193066"
"35","Total Vaccination 1st and 2nd dose on the day","310361"
