"1","Total Samples taken","16187667"
"2","Sample collected on the day","25042"
"3","Test conducted on the day","24754"
"4","Total No. of patients tested Positive","603352"
"5","No. of patients discharged","586402"
"6","Number of active Cases","344"
"7","Total Deaths reported","16606"
"8","No. of Patients on oxygen support","38"
"9","Patients at critical care Level-3 facilities","14"
"10","Patients who are critical and on ventilator support","3"
"11","Healthcare Workers vaccinated with 1st dose on the day","97"
"12","Total Healthcare Workers vaccinated with 1st dose","217105"
"13","Frontline Workers vaccinated with 1st dose on the day","67"
"14","Total Frontline Workers vaccinated with 1st dose","1153281"
"15","Healthcare Workers vaccinated with 2nd dose on the day","23"
"16","Total Healthcare Workers vaccinated with 2nd dose","138947"
"17","Frontline Workers vaccinated with 2nd dose on the day","274"
"18","Total Frontline Workers vaccinated with 2nd dose","337740"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","164"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","297"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1370386"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","476687"
"23","Above 45 Vaccinated with 1st dose on the day","5564"
"24","Total Above 45 Vaccinated with 1st dose","6316965"
"25","Above 45 Vaccinated with 2nd dose on the day","20080"
"26","Total Above 45 Vaccinated with 2nd dose","3391823"
"27","18-44 years age group Vaccinated with 1st dose on the day","17018"
"28","Total 18-44 years age group Vaccinated with 1st dose","8787036"
"29","18-44 years age group Vaccinated with 2nd dose on the day","50088"
"30","Total 18-44 years age group Vaccinated with 2nd dose","3883806"
"31","Total Vaccination 1st dose on the day","22746"
"32","Total Vaccination 2nd dose on the day","70465"
"33","Total Vaccination 1st and 2nd dose on the day","93211"
