"Total No. of Sample Taken Today","6653"
"Total No. of Positive Cases Detected Today","191"
"Total Active COVID-19 Patients","888"
"Total No. of Active Cases under Home Isolation (17-04-2022)","877"
"Total No. of Samples found Positive till date","986996"
"Total Positive COVID-19 Patients Recovered / Discharged till date","975467"
"No. of Deaths","10618"
"Total No. of People Vaccinated Today","7212 
(1st Dose: 1422 
2nd Dose: 2519 
Precaution Dose: 3271)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23229243 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 18yrs above population)","18653007 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","327475"
"Cumulative Coverage of Total COVID-19 Vaccination","42209725"
"COVID-19 Today (17-04-2022) Positivity Rate","2.63%"
"Recovery Rate","98.83%"
"Fatality Rate","1.08%"
"Tests Per Million Population","677385"
