"1","Total Samples taken","15810659"
"2","Sample collected on the day","13427"
"3","Test conducted on the day","18669"
"4","Total No. of patients tested Positive","602825"
"5","No. of patients discharged","585931"
"6","Number of active Cases","321"
"7","Total Deaths reported","16573"
"8","No. of Patients on oxygen support","29"
"9","Patients at critical care Level-3 facilities","8"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","1"
"12","Total Healthcare Workers vaccinated with 1st dose","216631"
"13","Frontline Workers vaccinated with 1st dose on the day","7"
"14","Total Frontline Workers vaccinated with 1st dose","1152590"
"15","Healthcare Workers vaccinated with 2nd dose on the day","132"
"16","Total Healthcare Workers vaccinated with 2nd dose","137672"
"17","Frontline Workers vaccinated with 2nd dose on the day","733"
"18","Total Frontline Workers vaccinated with 2nd dose","333147"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","8"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","865"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1369221"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","470819"
"23","Above 45 Vaccinated with 1st dose on the day","8303"
"24","Total Above 45 Vaccinated with 1st dose","6221835"
"25","Above 45 Vaccinated with 2nd dose on the day","19037"
"26","Total Above 45 Vaccinated with 2nd dose","3127670"
"27","18-44 years age group Vaccinated with 1st dose on the day","18737"
"28","Total 18-44 years age group Vaccinated with 1st dose","8498469"
"29","18-44 years age group Vaccinated with 2nd dose on the day","35667"
"30","Total 18-44 years age group Vaccinated with 2nd dose","3235540"
"31","Total Vaccination 1st dose on the day","27048"
"32","Total Vaccination 2nd dose on the day","55569"
"33","Total Vaccination 1st and 2nd dose on the day","82617"
