"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,614+5","15,466+5","102","46","4-Nov-21"
"2","Coochbehar","29,333+10","29,121+11","97","115-1","4-Nov-21"
"3","Darjeeling","57,256+17","56,464+26","541","251-9","4-Nov-21"
"4","Kalimpong","7,054+3","6,966+3","54","34","4-Nov-21"
"5","Jalpaiguri","42,044+7","41,333+14","576+1","135-8","4-Nov-21"
"6","Uttar Dinajpur","19,910+19","19,591+7","239","80+12","4-Nov-21"
"7","Dakshin Dinajpur","18,002+26","17,654+16","171","177+10","4-Nov-21"
"8","Malda","33,463+4","33,176+11","186","101-7","4-Nov-21"
"9","Murshidabad","34,021+4","33,635+6","329","57-2","4-Nov-21"
"10","Nadia","73,520+43","72,263+38","862","395+5","4-Nov-21"
"11","Birbhum","41,266+4","40,817+17","286","163-13","4-Nov-21"
"12","Purulia","19,428+1","19,293+2","114","21-1","4-Nov-21"
"13","Bankura","36,444+29","35,944+21","274","226+8","4-Nov-21"
"14","Jhargram","12,164+3","12,088+5","27","49-2","4-Nov-21"
"15","Paschim Medinipur","53,689+15","52,950+24","508","231-9","4-Nov-21"
"16","Purba Medinipur","63,149+6","62,623+13","397","129-7","4-Nov-21"
"17","Purba Bardhaman","42,124+30","41,702+21","198","224+9","4-Nov-21"
"18","Paschim Bardhaman","57,892+13","57,308+23","356","228-10","4-Nov-21"
"19","Howrah","99,108+62","96,917+66","1,526","665-4","4-Nov-21"
"20","Hooghly","86,599+46","84,987+62","996+2","616-18","4-Nov-21"
"21","North 24 Parganas","3,29,934+145","3,23,775+128","4,849+3","1,310+14","4-Nov-21"
"22","South 24 Parganas","1,01,344+68","99,310+69","1,342+3","692-4","4-Nov-21"
"23","Kolkata","3,23,671+203","3,16,311+218","5,168+4","2,192-19","4-Nov-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,97,095+763","15,69,757+806","19,201+13","8,137-56",""
