"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","16,112+78","15,753+15","102","257+63","11-Jan-22"
"2","Coochbehar","30,410+86","29,953+23","99","358+63","11-Jan-22"
"3","Darjeeling","60,868+500","58,594+105","556+1","1,718+394","11-Jan-22"
"4","Kalimpong","7,372+51","7,165+9","55","152+42","11-Jan-22"
"5","Jalpaiguri","43,949+255","42,506+51","595","848+204","11-Jan-22"
"6","Uttar Dinajpur","21,293+175","20,219+57","244+2","830+116","11-Jan-22"
"7","Dakshin Dinajpur","19,498+141","18,741+38","178","579+103","11-Jan-22"
"8","Malda","37,061+518","34,614+150","188","2,259+368","11-Jan-22"
"9","Murshidabad","37,038+421","34,712+136","332","1,994+285","11-Jan-22"
"10","Nadia","79,120+635","75,411+187","905","2,804+448","11-Jan-22"
"11","Birbhum","47,851+701","43,732+269","301","3,818+432","11-Jan-22"
"12","Purulia","21,469+276","19,989+94","114","1,366+182","11-Jan-22"
"13","Bankura","38,972+370","37,301+88","276","1,395+282","11-Jan-22"
"14","Jhargram","13,475+295","12,605+47","27","843+248","11-Jan-22"
"15","Paschim Medinipur","57,387+309","54,848+148","514","2,025+161","11-Jan-22"
"16","Purba Medinipur","65,066+241","63,667+65","406","993+176","11-Jan-22"
"17","Purba Bardhaman","47,448+778","43,932+218","213+1","3,303+559","11-Jan-22"
"18","Paschim Bardhaman","68,068+1,010","61,967+407","371+1","5,730+602","11-Jan-22"
"19","Howrah","1,16,264+1,361","1,05,743+655","1,569+2","8,952+704","11-Jan-22"
"20","Hooghly","98,163+1,107","91,296+406","1,049","5,818+701","11-Jan-22"
"21","North 24 Parganas","3,70,417+4,326","3,43,074+1,549","5,069+8","22,274+2,769","11-Jan-22"
"22","South 24 Parganas","1,13,846+1,461","1,05,932+434","1,417+1","6,497+1,026","11-Jan-22"
"23","Kolkata","4,06,372+7,060","3,59,558+2,966","5,376+7","41,438+4,087","11-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","18,17,585+22,155","16,81,375+8,117","19,959+23","1,16,251+14,015",""
