"Total No. of Sample Taken Today","14679"
"Total No. of Positive Cases Detected Today","555"
"Total Active COVID-19 Patients","2415"
"Total No. of Active Cases under Home Isolation (21-07-2022)","2319"
"Total No. of Samples found Positive till date","1024320"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1011248"
"No. of Deaths","10634"
"Total No. of People Vaccinated Today","24321 
(1st Dose: 2071 
2nd Dose: 6624 
Precaution Dose: 15626)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23606231 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 15yrs above population)","19595627 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1305796"
"Cumulative Coverage of Total COVID-19 Vaccination","44507654"
"COVID-19 Today (21-07-2022) Positivity Rate","3.91%"
"Recovery Rate","98.72%"
"Fatality Rate","1.04%"
