"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,232+5","14,996+12","99","137-7","1-Sep-21"
"2","Coochbehar","28,504+16","28,061+29","95","348-13","1-Sep-21"
"3","Darjeeling","55,266+41","54,004+68","518+1","744-28","1-Sep-21"
"4","Kalimpong","6,728+5","6,530+12","52+1","146-8","1-Sep-21"
"5","Jalpaiguri","40,874+24","39,941+33","553","380-9","1-Sep-21"
"6","Uttar Dinajpur","19,620+11","19,312+5","235","73+6","1-Sep-21"
"7","Dakshin Dinajpur","17,146+11","16,864+9","169+1","113+1","1-Sep-21"
"8","Malda","32,832+4","32,575+6","185","72-2","1-Sep-21"
"9","Murshidabad","33,734+7","33,351+4","325","58+3","1-Sep-21"
"10","Nadia","70,573+48","69,254+49","755+5","564-6","1-Sep-21"
"11","Birbhum","40,554+1","40,184+7","285","85-6","1-Sep-21"
"12","Purulia","19,285+5","19,122+4","113","50+1","1-Sep-21"
"13","Bankura","35,203+18","34,642+24","266","295-6","1-Sep-21"
"14","Jhargram","11,719+14","11,498+18","27","194-4","1-Sep-21"
"15","Paschim Medinipur","51,882+46","50,905+41","501","476+5","1-Sep-21"
"16","Purba Medinipur","61,738+41","60,821+47","382","535-6","1-Sep-21"
"17","Purba Bardhaman","40,635+22","40,184+23","187","264-1","1-Sep-21"
"18","Paschim Bardhaman","56,723+12","56,182+18","351","190-6","1-Sep-21"
"19","Howrah","95,694+54","93,681+44","1,497+1","516+9","1-Sep-21"
"20","Hooghly","83,045+47","81,560+49","939","546-2","1-Sep-21"
"21","North 24 Parganas","3,22,053+102","3,16,265+94","4,638+3","1,150+5","1-Sep-21"
"22","South 24 Parganas","97,776+39","95,826+61","1,287","663-22","1-Sep-21"
"23","Kolkata","3,13,096+122","3,06,951+92","5,010+1","1,135+29","1-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,49,978+695","15,22,772+749","18,472+13","8,734-67",""
