"1","Total Samples taken","15505145"
"2","Sample collected on the day","30491"
"3","Test conducted on the day","29707"
"4","Total No. of patients tested Positive","602466"
"5","No. of patients discharged","585664"
"6","Number of active Cases","240"
"7","Total Deaths reported","16562"
"8","No. of Patients on oxygen support","13"
"9","Patients at critical care Level-3 facilities","3"
"10","Patients who are critical and on ventilator support","0"
"11","Healthcare Workers vaccinated with 1st dose on the day","0"
"12","Total Healthcare Workers vaccinated with 1st dose","216614"
"13","Frontline Workers vaccinated with 1st dose on the day","0"
"14","Total Frontline Workers vaccinated with 1st dose","1152518"
"15","Healthcare Workers vaccinated with 2nd dose on the day","9"
"16","Total Healthcare Workers vaccinated with 2nd dose","137168"
"17","Frontline Workers vaccinated with 2nd dose on the day","24"
"18","Total Frontline Workers vaccinated with 2nd dose","331162"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","0"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","33"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1369132"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","468330"
"23","Above 45 Vaccinated with 1st dose on the day","2551"
"24","Total Above 45 Vaccinated with 1st dose","6157058"
"25","Above 45 Vaccinated with 2nd dose on the day","4390"
"26","Total Above 45 Vaccinated with 2nd dose","2983234"
"27","18-44 years age group Vaccinated with 1st dose on the day","6689"
"28","Total 18-44 years age group Vaccinated with 1st dose","8340191"
"29","18-44 years age group Vaccinated with 2nd dose on the day","10685"
"30","Total 18-44 years age group Vaccinated with 2nd dose","2929117"
"31","Total Vaccination 1st dose on the day","9240"
"32","Total Vaccination 2nd dose on the day","15108"
"33","Total Vaccination 1st and 2nd dose on the day","24348"
