"Total No. of Sample Taken Today","11520"
"Total No. of Positive Cases Detected Today","219"
"Total Active COVID-19 Patients","1303"
"Total No. of Active Cases under Home Isolation (01-09-2022)","1216"
"Total No. of Samples found Positive till date","1052344"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1040334"
"No. of Deaths","10684"
"Total No. of People Vaccinated Today","12687 
(1st Dose: 1321 
2nd Dose: 3659 
Precaution Dose: 7707)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23648643(100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19762887 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1772366"
"Cumulative Coverage of Total COVID-19 Vaccination","45183896"
"COVID-19 Today (01-09-2022) Positivity Rate","1.83%"
"Recovery Rate","98.86%"
"Fatality Rate","1.02%"
