"1","Total Samples taken","16746664"
"2","Sample collected on the day","17596"
"3","Test conducted on the day","17423"
"4","Total No. of patients tested Positive","604187"
"5","No. of patients discharged","587203"
"6","Number of active Cases","347"
"7","Total Deaths reported","16637"
"8","No. of Patients on oxygen support","23"
"9","Patients at critical care Level-3 facilities","12"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","6"
"12","Total Healthcare Workers vaccinated with 1st dose","217915"
"13","Frontline Workers vaccinated with 1st dose on the day","5"
"14","Total Frontline Workers vaccinated with 1st dose","1154857"
"15","Healthcare Workers vaccinated with 2nd dose on the day","6"
"16","Total Healthcare Workers vaccinated with 2nd dose","141803"
"17","Frontline Workers vaccinated with 2nd dose on the day","19"
"18","Total Frontline Workers vaccinated with 2nd dose","343949"
"19","COVID-19 Vaccinated with 1st dose on the day 
(Healthcare + Frontline Workers)","11"
"20","COVID-19 Vaccinated with 2nd dose on the day 
(Healthcare + Frontline Workers)","25"
"21","Total COVID-19 Vaccinated with 1st dose 
(Healthcare + Frontline Workers)","1372772"
"22","Total COVID-19 Vaccinated with 2nd dose 
(Healthcare + Frontline Workers)","485752"
"23","Above 45 Vaccinated with 1st dose on the day","908"
"24","Total Above 45 Vaccinated with 1st dose","6414170"
"25","Above 45 Vaccinated with 2nd dose on the day","2612"
"26","Total Above 45 Vaccinated with 2nd dose","3738960"
"27","18-44 years age group Vaccinated with 1st dose on the day","2740"
"28","Total 18-44 years age group Vaccinated with 1st dose","9091841"
"29","18-44 years age group Vaccinated with 2nd dose on the day","7430"
"30","Total 18-44 years age group Vaccinated with 2nd dose","4774188"
"31","Total Vaccination 1st dose on the day","3659"
"32","Total Vaccination 2nd  dose on the day","10067"
"33","Total Vaccination 1st  and 2nd dose on the day","13726"
