"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,763+4","15,624+3","102","37+1","17-Dec-21"
"2","Coochbehar","29,837+11","29,596+10","99","142+1","17-Dec-21"
"3","Darjeeling","58,268+12","57,471+19","550","247-7","17-Dec-21"
"4","Kalimpong","7,154+1","7,081+1","54","19","17-Dec-21"
"5","Jalpaiguri","42,650+8","41,887+13","592","171-5","17-Dec-21"
"6","Uttar Dinajpur","20,139+8","19,839+4","241","59+4","17-Dec-21"
"7","Dakshin Dinajpur","18,655+3","18,365+9","176","114-6","17-Dec-21"
"8","Malda","33,837+6","33,560+7","188","89-1","17-Dec-21"
"9","Murshidabad","34,230+3","33,840+5","331","59-2","17-Dec-21"
"10","Nadia","74,710+32","73,501+23","896+2","313+7","17-Dec-21"
"11","Birbhum","41,944+24","41,435+16","292","217+8","17-Dec-21"
"12","Purulia","19,505+2","19,370+1","114","21+1","17-Dec-21"
"13","Bankura","36,948+11","36,554+9","276","118+2","17-Dec-21"
"14","Jhargram","12,345+4","12,272+3","27","46+1","17-Dec-21"
"15","Paschim Medinipur","54,290+16","53,620+12","510","160+4","17-Dec-21"
"16","Purba Medinipur","63,521+8","63,028+7","403","90+1","17-Dec-21"
"17","Purba Bardhaman","42,728+9","42,390+10","208","130-1","17-Dec-21"
"18","Paschim Bardhaman","58,799+17","58,169+20","363","267-3","17-Dec-21"
"19","Howrah","1,01,175+29","99,163+35","1,544","468-6","17-Dec-21"
"20","Hooghly","88,908+34","87,335+41","1,026","547-7","17-Dec-21"
"21","North 24 Parganas","3,35,301+113","3,28,959+100","4,991+3","1,351+10","17-Dec-21"
"22","South 24 Parganas","1,03,654+38","1,01,707+42","1,388","559-4","17-Dec-21"
"23","Kolkata","3,32,084+163","3,24,521+170","5,286+3","2,277-10","17-Dec-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,26,511+556","15,99,350+560","19,660+8","7,501-12",""
