"1","Total Samples taken","16810043"
"2","Sample collected on the day","15230"
"3","Test conducted on the day","15171"
"4","Total No. of patients tested Positive","604594"
"5","No. of patients discharged","587368"
"6","Number of active Cases","582"
"7","Total Deaths reported","16644"
"8","No. of Patients on oxygen support","23"
"9","Patients at critical care Level-3 facilities","12"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","19"
"12","Total Healthcare Workers vaccinated with 1st dose","217955"
"13","Frontline Workers vaccinated with 1st dose on the day","135"
"14","Total Frontline Workers vaccinated with 1st dose","1155112"
"15","Healthcare Workers vaccinated with 2nd dose on the day","26"
"16","Total Healthcare Workers vaccinated with 2nd dose","141903"
"17","Frontline Workers vaccinated with 2nd dose on the day","256"
"18","Total Frontline Workers vaccinated with 2nd dose","344647"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","154"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","282"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1373067"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","486550"
"23","Above 45 Vaccinated with 1st dose on the day","7926"
"24","Total Above 45 Vaccinated with 1st dose","6435764"
"25","Above 45 Vaccinated with 2nd dose on the day","15769"
"26","Total Above 45 Vaccinated with 2nd dose","3788697"
"27","18-44 years age group Vaccinated with 1st dose on the day","18238"
"28","Total 18-44 years age group Vaccinated with 1st dose","9146463"
"29","18-44 years age group Vaccinated with 2nd dose on the day","39406"
"30","Total 18-44 years age group Vaccinated with 2nd dose","4905114"
"31","Total Vaccination 1st dose on the day","26318"
"32","Total Vaccination 2nd dose on the day","55457"
"33","Total Vaccination 1st and 2nd dose on the day","81775"
