"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,528+2","15,366+5","101","61-3","16-Oct-21"
"2","Coochbehar","29,108+11","28,864+13","97","147-2","16-Oct-21"
"3","Darjeeling","56,754+16","55,888+29","537+1","329-14","16-Oct-21"
"4","Kalimpong","6,999+1","6,886+5","54","59-4","16-Oct-21"
"5","Jalpaiguri","41,766+6","41,006+17","566","194-11","16-Oct-21"
"6","Uttar Dinajpur","19,748+2","19,477+3","235","36-1","16-Oct-21"
"7","Dakshin Dinajpur","17,670+6","17,363+12","169","138-6","16-Oct-21"
"8","Malda","33,290+7","33,008+8","186","96-1","16-Oct-21"
"9","Murshidabad","33,906+5","33,531+4","327","48+1","16-Oct-21"
"10","Nadia","72,710+29","71,403+41","840+3","467-15","16-Oct-21"
"11","Birbhum","40,928+6","40,553+8","286","89-2","16-Oct-21"
"12","Purulia","19,383+2","19,248+2","113","22","16-Oct-21"
"13","Bankura","36,036+6","35,590+16","273","173-10","16-Oct-21"
"14","Jhargram","12,080+2","11,978+7","27","75-5","16-Oct-21"
"15","Paschim Medinipur","53,218+24","52,429+24","506","283","16-Oct-21"
"16","Purba Medinipur","62,895+17","62,286+18","396","213-1","16-Oct-21"
"17","Purba Bardhaman","41,698+11","41,233+24","195","270-13","16-Oct-21"
"18","Paschim Bardhaman","57,428+12","56,924+13","354","150-1","16-Oct-21"
"19","Howrah","97,770+51","95,677+49","1,518","575+2","16-Oct-21"
"20","Hooghly","85,262+48","83,703+50","981+2","578-4","16-Oct-21"
"21","North 24 Parganas","3,27,301+128","3,21,239+108","4,781+3","1,281+17","16-Oct-21"
"22","South 24 Parganas","99,924+53","98,089+43","1,325+1","510+9","16-Oct-21"
"23","Kolkata","3,19,062+179","3,12,328+135","5,107+4","1,627+40","16-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,80,530+624","15,54,132+634","18,977+14","7,421-24",""
