Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2022-04-02,MN,Bishnupur,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,9825,205,,83610,2022-04-03 11:55:08.390465,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
2022-04-02,MN,Chandel,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,2717,42,,36735,2022-04-03 11:55:08.390482,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
2022-04-02,MN,Churachandpur,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,11050,168,,134250,2022-04-03 11:55:08.390484,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
2022-04-02,MN,Imphal East,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,30422,511,,279364,2022-04-03 11:55:08.390485,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
2022-04-02,MN,Imphal West,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,48707,704,,502169,2022-04-03 11:55:08.390486,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
2022-04-02,MN,Jiribam,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,6888,7,,36581,2022-04-03 11:55:08.390488,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
2022-04-02,MN,Kakching,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,1036,122,,66067,2022-04-03 11:55:08.390489,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
2022-04-02,MN,Kangpokpi,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,3130,5,,15405,2022-04-03 11:55:08.390490,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
2022-04-02,MN,Noney,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,1158,67,,45560,2022-04-03 11:55:08.390494,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
2022-04-02,MN,Pherzawl,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,465,3,,19249,2022-04-03 11:55:08.390496,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
2022-04-02,MN,Senapati,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,2491,0,,8150,2022-04-03 11:55:08.390497,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
2022-04-02,MN,Tamenglong,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,3478,12,,82229,2022-04-03 11:55:08.390499,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
2022-04-02,MN,Tengnoupal,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,1199,17,,55549,2022-04-03 11:55:08.390500,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
2022-04-02,MN,Thoubal,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,10148,15,,17806,2022-04-03 11:55:08.390501,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
2022-04-02,MN,Ukhrul,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,3270,189,,132721,2022-04-03 11:55:08.390503,2022-04-03 11:55:06.401505,https://twitter.com/health_manipur,,137095,2120,134954,1601950
