"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,930+6","18,759+5","110","61+1","28-Feb-22"
"2","Coochbehar","33,965+3","33,820+4","106","39-1","28-Feb-22"
"3","Darjeeling","69,038+6","68,358+8","599","81-2","28-Feb-22"
"4","Kalimpong","8,517+1","8,444+1","58","15","28-Feb-22"
"5","Jalpaiguri","49,604+6","48,887+6","648","69","28-Feb-22"
"6","Uttar Dinajpur","25,121+2","24,826+3","268","27-1","28-Feb-22"
"7","Dakshin Dinajpur","23,097+1","22,858+4","193","46-3","28-Feb-22"
"8","Malda","44,437+3","44,184+5","199","54-2","28-Feb-22"
"9","Murshidabad","41,634+2","41,240+4","356","38-2","28-Feb-22"
"10","Nadia","87,640+9","86,594+9","944","102","28-Feb-22"
"11","Birbhum","57,721+6","57,294+7","351","76-1","28-Feb-22"
"12","Purulia","24,221+1","24,075+2","123","23-1","28-Feb-22"
"13","Bankura","43,898+7","43,548+6","286","64+1","28-Feb-22"
"14","Jhargram","15,546+1","15,501+1","31","14","28-Feb-22"
"15","Paschim Medinipur","62,552+3","61,967+5","530","55-2","28-Feb-22"
"16","Purba Medinipur","67,844+6","67,362+3","441","41+3","28-Feb-22"
"17","Purba Bardhaman","55,429+4","55,118+7","238","73-3","28-Feb-22"
"18","Paschim Bardhaman","75,629+5","75,141+5","432","56","28-Feb-22"
"19","Howrah","1,25,035+11","1,23,300+8","1,640","95+3","28-Feb-22"
"20","Hooghly","1,07,950+4","1,06,753+7","1,119","78-3","28-Feb-22"
"21","North 24 Parganas","4,03,002+14","3,97,398+25","5,338","266-11","28-Feb-22"
"22","South 24 Parganas","1,27,298+13","1,25,664+11","1,511","123+2","28-Feb-22"
"23","Kolkata","4,47,079+32","4,41,113+28","5,654+2","312+2","28-Feb-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","20,15,253+146","19,92,267+164","21,178+2","1,808-20",""
