"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,585+4","15,436+5","102","47-1","29-Oct-21"
"2","Coochbehar","29,265+11","29,047+13","97","121-2","29-Oct-21"
"3","Darjeeling","57,120+41","56,295+30","539+1","286+10","29-Oct-21"
"4","Kalimpong","7,034+3","6,946+4","54","34-1","29-Oct-21"
"5","Jalpaiguri","41,966+14","41,239+17","571","156-3","29-Oct-21"
"6","Uttar Dinajpur","19,850+3","19,552+7","238","60-4","29-Oct-21"
"7","Dakshin Dinajpur","17,875+16","17,557+16","170","148","29-Oct-21"
"8","Malda","33,374+12","33,113+8","186","75+4","29-Oct-21"
"9","Murshidabad","33,988+10","33,597+6","328+1","63+3","29-Oct-21"
"10","Nadia","73,302+45","72,006+47","858","438-2","29-Oct-21"
"11","Birbhum","41,177+35","40,707+18","286","184+17","29-Oct-21"
"12","Purulia","19,417+2","19,280+3","113","24-1","29-Oct-21"
"13","Bankura","36,283+25","35,818+20","274","191+5","29-Oct-21"
"14","Jhargram","12,132+2","12,058+5","27","47-3","29-Oct-21"
"15","Paschim Medinipur","53,555+22","52,792+28","507+1","256-7","29-Oct-21"
"16","Purba Medinipur","63,082+16","62,532+16","397+1","153-1","29-Oct-21"
"17","Purba Bardhaman","41,989+22","41,563+25","198","228-3","29-Oct-21"
"18","Paschim Bardhaman","57,746+37","57,159+23","356","231+14","29-Oct-21"
"19","Howrah","98,684+82","96,494+70","1,524","666+12","29-Oct-21"
"20","Hooghly","86,242+73","84,576+72","990","676+1","29-Oct-21"
"21","North 24 Parganas","3,29,113+148","3,22,950+143","4,827+5","1,336","29-Oct-21"
"22","South 24 Parganas","1,00,882+85","98,876+70","1,335","671+15","29-Oct-21"
"23","Kolkata","3,22,267+272","3,14,902+234","5,146+4","2,219+34","29-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,91,994+980","15,64,558+880","19,126+13","8,310+87",""
