"Total No. of Sample Taken Today","9872"
"Total No. of Positive Cases Detected Today","310"
"Total Active COVID-19 Patients","1252"
"Total No. of Active Cases under Home Isolation (20-04-2022)","1232"
"Total No. of Samples found Positive till date","987789"
"Total Positive COVID-19 Patients Recovered / Discharged till date","975896"
"No. of Deaths","10618"
"Total No. of People Vaccinated Today","31068 
(1st Dose: 7958 
2nd Dose: 17746 
Precaution Dose: 5364)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23258306 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 18yrs above population)","18712734(88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","345332"
"Cumulative Coverage of Total COVID-19 Vaccination","42316372"
"COVID-19 Today (20-04-2022) Positivity Rate","3.83%"
"Recovery Rate","98.80%"
"Fatality Rate","1.07%"
"Tests Per Million Population","678326"
