"Total No. of Sample Taken Today","11326"
"Total No. of Positive Cases Detected Today","105"
"Total Active COVID-19 Patients","751"
"Total No. of Active Cases under Home Isolation (14-03-2022)","679"
"Total No. of Samples found Positive till date","984122"
"Total Positive COVID-19 Patients Recovered / Discharged till date","972759"
"No. of Deaths","10589"
"Total No. of People Vaccinated today","18252 
(1st Dose: 2404, 
2nd Dose: 14722 
Precaution Dose: 1126)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","22899351 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 86% for 18yrs above population)","18262146 (86%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","251888"
"Cumulative Coverage of Total COVID-19 Vaccination","41413385"
"COVID-19 Today (14-03-2022) Positivity Rate","0.72%"
"Recovery Rate","98.85%"
"Fatality Rate","1.08%"
"Tests Per Million Population","663883"
