"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,581+5","15,431+5","102","48","28-Oct-21"
"2","Coochbehar","29,254+11","29,034+13","97","123-2","28-Oct-21"
"3","Darjeeling","57,079+21","56,265+30","538","276-9","28-Oct-21"
"4","Kalimpong","7,031+5","6,942+4","54","35+1","28-Oct-21"
"5","Jalpaiguri","41,952+16","41,222+17","571+1","159-2","28-Oct-21"
"6","Uttar Dinajpur","19,847+6","19,545+7","238+1","64-2","28-Oct-21"
"7","Dakshin Dinajpur","17,859+16","17,541+16","170+1","148-1","28-Oct-21"
"8","Malda","33,362+10","33,105+7","186","71+3","28-Oct-21"
"9","Murshidabad","33,978+7","33,591+6","327","60+1","28-Oct-21"
"10","Nadia","73,257+57","71,959+46","858+1","440+10","28-Oct-21"
"11","Birbhum","41,142+38","40,689+15","286","167+23","28-Oct-21"
"12","Purulia","19,415+2","19,277+3","113","25-1","28-Oct-21"
"13","Bankura","36,258+28","35,798+19","274","186+9","28-Oct-21"
"14","Jhargram","12,130+4","12,053+5","27","50-1","28-Oct-21"
"15","Paschim Medinipur","53,533+23","52,764+28","506","263-5","28-Oct-21"
"16","Purba Medinipur","63,066+15","62,516+17","396","154-2","28-Oct-21"
"17","Purba Bardhaman","41,967+21","41,538+25","198","231-4","28-Oct-21"
"18","Paschim Bardhaman","57,709+28","57,136+23","356","217+5","28-Oct-21"
"19","Howrah","98,602+73","96,424+68","1,524","654+5","28-Oct-21"
"20","Hooghly","86,169+79","84,504+71","990+1","675+7","28-Oct-21"
"21","North 24 Parganas","3,28,965+161","3,22,807+140","4,822+2","1,336+19","28-Oct-21"
"22","South 24 Parganas","1,00,797+83","98,806+68","1,335","656+15","28-Oct-21"
"23","Kolkata","3,21,995+273","3,14,668+227","5,142+1","2,185+45","28-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,91,014+982","15,63,678+860","19,113+8","8,223+114",""
