"Total No. of Sample Taken Today","19917"
"Total No. of Positive Cases Detected Today  
(Omicron Cases Reported Today: 0)","1544"
"Total Active COVID-19 Patients","14113"
"Total No. of Active Cases under Home Isolation (05-02-2022)","13865"
"Total No. of Samples found Positive till date 
Total Omicron Cases:658 (Active – 3, Discharged - 655)","964863"
"Total Positive COVID-19 Patients Recovered / Discharged till date","940332"
"No. of Deaths","10395"
"Total No. of People Vaccinated today","30355 
(1st Dose: 9265, 
2nd Dose: 18858 
Precaution Dose: 2232)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18 yrs above population)","22598889 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 82% for 18yrs above population)","16940945 (82%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","168900"
"Cumulative Coverage of Total COVID-19 Vaccination","39708734"
"COVID-19 Today (06-02-2022) Positivity Rate","5.56%"
"Recovery Rate","97.46%"
"Fatality Rate","1.08%"
"Tests Per Million Population","632365"
