"1","Total Samples taken","16250379"
"2","Sample collected on the day","31040"
"3","Test conducted on the day","30836"
"4","Total No. of patients tested Positive","603451"
"5","No. of patients discharged","586496"
"6","Number of active Cases","347"
"7","Total Deaths reported","16608"
"8","No. of Patients on oxygen support","36"
"9","Patients at critical care Level-3 facilities","15"
"10","Patients who are critical and on ventilator support","0"
"11","Healthcare Workers vaccinated with 1st dose on the day","5"
"12","Total Healthcare Workers vaccinated with 1st dose","217114"
"13","Frontline Workers vaccinated with 1st dose on the day","97"
"14","Total Frontline Workers vaccinated with 1st dose","1153382"
"15","Healthcare Workers vaccinated with 2nd dose on the day","41"
"16","Total Healthcare Workers vaccinated with 2nd dose","139051"
"17","Frontline Workers vaccinated with 2nd dose on the day","436"
"18","Total Frontline Workers vaccinated with 2nd dose","338297"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","102"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","477"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1370496"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","477348"
"23","Above 45 Vaccinated with 1st dose on the day","6301"
"24","Total Above 45 Vaccinated with 1st dose","6329690"
"25","Above 45 Vaccinated with 2nd dose on the day","21777"
"26","Total Above 45 Vaccinated with 2nd dose","3433993"
"27","18-44 years age group Vaccinated with 1st dose on the day","22033"
"28","Total 18-44 years age group Vaccinated with 1st dose","8830139"
"29","18-44 years age group Vaccinated with 2nd dose on the day","59207"
"30","Total 18-44 years age group Vaccinated with 2nd dose","3996537"
"31","Total Vaccination 1st dose on the day","28436"
"32","Total Vaccination 2nd dose on the day","81461"
"33","Total Vaccination 1st and 2nd dose on the day","109897"
