"Total No. of Sample Taken Today","2916"
"Total No. of Positive Cases Detected Today","54"
"Total Active COVID-19 Patients","395"
"Total No. of Active Cases under Home Isolation (11-04-2022)","390"
"Total No. of Samples found Positive till date","985931"
"Total Positive COVID-19 Patients Recovered / Discharged till date","974896"
"No. of Deaths","10617"
"Total No. of People Vaccinated Today","24129 
(1st Dose: 4657 
2nd Dose: 16243 
Precaution Dose: 3229)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23204018 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 18yrs above population)","18589723 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","298564"
"Cumulative Coverage of Total COVID-19 Vaccination","42092305"
"COVID-19 Today (11-04-2022) Positivity Rate","1.29%"
"Recovery Rate","98.88%"
"Fatality Rate","1.08%"
"Tests Per Million Population","675850"
