"1","Total Samples taken","*16794813"
"2","Sample collected on the day","16981"
"3","Test conducted on the day","16174"
"4","Total No. of patients tested Positive","604428"
"5","No. of patients discharged","587335"
"6","Number of active Cases","449"
"7","Total Deaths reported","16644"
"8","No. of Patients on oxygen support","17"
"9","Patients at critical care Level-3 facilities","9"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","5"
"12","Total Healthcare Workers vaccinated with 1st dose","217936"
"13","Frontline Workers vaccinated with 1st dose on the day","17"
"14","Total Frontline Workers vaccinated with 1st dose","1154977"
"15","Healthcare Workers vaccinated with 2nd dose on the day","25"
"16","Total Healthcare Workers vaccinated with 2nd dose","141877"
"17","Frontline Workers vaccinated with 2nd dose on the day","95"
"18","Total Frontline Workers vaccinated with 2nd dose","344391"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","22"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","120"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1372913"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","486268"
"23","Above 45 Vaccinated with 1st dose on the day","4607"
"24","Total Above 45 Vaccinated with 1st dose","6427838"
"25","Above 45 Vaccinated with 2nd dose on the day","11343"
"26","Total Above 45 Vaccinated with 2nd dose","3772928"
"27","18-44 years age group Vaccinated with 1st dose on the day","14458"
"28","Total 18-44 years age group Vaccinated with 1st dose","9128225"
"29","18-44 years age group Vaccinated with 2nd dose on the day","31647"
"30","Total 18-44 years age group Vaccinated with 2nd dose","4865708"
"31","Total Vaccination 1st dose on the day","19087"
"32","Total Vaccination 2nd dose on the day","43110"
"33","Total Vaccination 1st and 2nd dose on the day","62197"
