"Total No. of Sample Taken Today","5247"
"Total No. of Positive Cases Detected Today","66"
"Total Active COVID-19 Patients","382"
"Total No. of Active Cases under Home Isolation (19-09-2022)","345"
"Total No. of Samples found Positive till date","1054381"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1043277"
"No. of Deaths","10699"
"Total No. of People Vaccinated Today","5780 
(1st Dose: 813 
2nd Dose: 1645 
Precaution Dose: 3322)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23660308 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19795470 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1873380"
"Cumulative Coverage of Total COVID-19 Vaccination","45329158"
"COVID-19 Today (19-09-2022) Positivity Rate","0.86%"
"Recovery Rate","98.95%"
"Fatality Rate","1.01%"
