"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,589+4","15,441+5","102","46-1","30-Oct-21"
"2","Coochbehar","29,275+10","29,060+13","97","118-3","30-Oct-21"
"3","Darjeeling","57,143+23","56,326+31","539","278-8","30-Oct-21"
"4","Kalimpong","7,036+2","6,950+4","54","32-2","30-Oct-21"
"5","Jalpaiguri","41,982+16","41,256+17","572+1","154-2","30-Oct-21"
"6","Uttar Dinajpur","19,858+8","19,559+7","238","61+1","30-Oct-21"
"7","Dakshin Dinajpur","17,889+14","17,573+16","170","146-2","30-Oct-21"
"8","Malda","33,406+32","33,121+8","186","99+24","30-Oct-21"
"9","Murshidabad","33,993+5","33,605+8","328","60-3","30-Oct-21"
"10","Nadia","73,333+31","72,054+48","859+1","420-18","30-Oct-21"
"11","Birbhum","41,197+20","40,727+20","286","184","30-Oct-21"
"12","Purulia","19,419+2","19,283+3","113","23-1","30-Oct-21"
"13","Bankura","36,313+30","35,839+21","274","200+9","30-Oct-21"
"14","Jhargram","12,135+3","12,063+5","27","45-2","30-Oct-21"
"15","Paschim Medinipur","53,581+26","52,820+28","507","254-2","30-Oct-21"
"16","Purba Medinipur","63,098+16","62,549+17","397","152-1","30-Oct-21"
"17","Purba Bardhaman","42,005+16","41,588+25","198","219-9","30-Oct-21"
"18","Paschim Bardhaman","57,778+32","57,184+25","356","238+7","30-Oct-21"
"19","Howrah","98,757+73","96,567+73","1,524","666","30-Oct-21"
"20","Hooghly","86,300+58","84,650+74","990","660-16","30-Oct-21"
"21","North 24 Parganas","3,29,257+144","3,23,097+147","4,833+6","1,327-9","30-Oct-21"
"22","South 24 Parganas","1,00,957+75","98,950+74","1,336+1","671","30-Oct-21"
"23","Kolkata","3,22,541+274","3,15,146+244","5,152+6","2,243+24","30-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,92,908+914","15,65,471+913","19,141+15","8,296-14",""
