,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Bagalkote,0,0,0,,130,216,0,2.0,0.0,0.0,2.0,,16280.0,36427.0,0,1890826,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35180.0,333.0,34844.0,,1248122,701133,0,0.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
1,1,1,1,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Ballari,1,0,2,,2640,668,0,4.0,4.0,0.0,14.0,,33553.0,54245.0,0,2532383,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,97787.0,1686.0,95994.0,,1828512,994183,0,0.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
2,2,2,2,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Belagavi,2,0,2,,2685,1913,0,22.0,13.0,1.0,16.0,,78121.0,171054.0,0,4778439,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,79955.0,942.0,78954.0,,3320317,1725810,0,0.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
3,3,3,3,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Bengaluru Rural,1,0,2,,74,618,0,13.0,12.0,0.0,16.0,,3733.0,20362.0,0,987257,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,62072.0,890.0,61130.0,,711717,446353,0,0.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
4,4,4,4,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Bengaluru Urban,134,1,180,,2222,17555,0,959.0,1079.0,11.0,1870.0,,30665.0,185915.0,0,9588910,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,1255054.0,16323.0,1232932.0,,9304629,6410760,0,1.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
5,5,5,5,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Bidar,0,0,0,,65,257,0,2.0,2.0,0.0,0.0,,8517.0,28891.0,0,1700018,,,4.0 cases were recorded as Deaths due to Non Covid Reasons,24344.0,401.0,23937.0,,956259,595447,0,4.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
6,6,6,6,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Chamarajanagara,3,0,5,,992,5222,0,3.0,15.0,1.0,12.0,,1937.0,20586.0,0,1020962,,,11.0 cases were recorded as Deaths due to Non Covid Reasons,33034.0,503.0,32498.0,,651929,402257,0,11.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
7,7,7,7,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Chikkaballapura,0,0,0,,44,51,0,8.0,6.0,0.0,8.0,,3203.0,16544.0,0,1254377,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,43969.0,431.0,43530.0,,861409,544974,0,1.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
8,8,8,8,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Chikkamagaluru,5,0,9,,35,474,0,14.0,22.0,0.0,29.0,,3780.0,31560.0,0,1137753,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,51188.0,396.0,50749.0,,745859,404965,0,0.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
9,9,9,9,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Chitradurga,1,0,0,,1804,3606,0,13.0,11.0,2.0,13.0,,37733.0,48109.0,0,1660378,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36703.0,208.0,36463.0,,1120105,721790,0,0.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
10,10,10,10,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Dakshina Kannada,10,0,15,,435,4232,0,94.0,70.0,2.0,105.0,,6333.0,65657.0,0,2083625,,,7.0 cases were recorded as Deaths due to Non Covid Reasons,115740.0,1685.0,113952.0,,1543906,969898,0,7.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
11,11,11,11,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Davanagere,1,0,1,,1182,2688,0,3.0,4.0,0.0,4.0,,7831.0,33704.0,0,1946905,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,50999.0,608.0,50378.0,,1029440,551220,0,0.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
12,12,12,12,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Dharwad,2,0,2,,1765,2000,0,20.0,13.0,1.0,21.0,,22832.0,51493.0,0,1846993,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,61026.0,1318.0,59681.0,,1261066,673298,0,2.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
13,13,13,13,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Gadag,0,0,0,,884,543,0,0.0,1.0,0.0,0.0,,24043.0,30463.0,0,1065235,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,26067.0,319.0,25747.0,,751907,392041,0,0.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
14,14,14,14,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Hassan,6,0,23,,35,145,0,49.0,45.0,1.0,116.0,,4657.0,38036.0,0,1776221,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,111985.0,1257.0,110658.0,,1235071,703017,0,2.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
15,15,15,15,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Haveri,0,0,0,,3,42,0,0.0,1.0,0.0,0.0,,7339.0,71270.0,0,1598506,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,21948.0,643.0,21304.0,,1013268,513400,0,0.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
16,16,16,16,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Kalaburagi,0,0,0,,2167,929,0,5.0,6.0,0.0,11.0,,38770.0,54717.0,0,2564892,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,61948.0,820.0,61116.0,,1400080,772931,0,0.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
17,17,17,17,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Kodagu,6,0,4,,21,242,0,39.0,41.0,0.0,34.0,,1306.0,20468.0,0,554762,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,37204.0,330.0,36802.0,,390119,266656,0,1.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
18,18,18,18,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Kolar,3,0,2,,561,802,0,17.0,25.0,3.0,41.0,,10726.0,20266.0,0,1540231,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,47001.0,638.0,46320.0,,1026689,691541,0,0.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
19,19,19,19,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Koppal,0,0,0,,43,178,0,0.0,1.0,2.0,0.0,,7487.0,34577.0,0,1391292,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35199.0,526.0,34661.0,,837662,510764,0,0.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
20,20,20,20,2021-11-21,KA,247.0,1.0,278.0,78037,35146,59475,0,1619.0,1749.0,30.0,2652.0,572211.0,524844.0,1662630.0,0.0,Mandya,2,0,2,,109,1148,0,40.0,16.0,0.0,37.0,,10720.0,67649.0,0,1808680,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,73836.0,654.0,73153.0,,1223171,829288,0,0.0,2022-01-22T01:24:55.279047+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2993599.0,38175.0,2948331.0,52674704.0,43721019,26600201,0,29.0,0.0,0.0
