"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,399+8","15,221+24","101","77-16","23-Sep-21"
"2","Coochbehar","28,803+13","28,530+18","96","177-5","23-Sep-21"
"3","Darjeeling","56,079+52","55,090+44","528+1","461+7","23-Sep-21"
"4","Kalimpong","6,878+4","6,745+8","53","80-4","23-Sep-21"
"5","Jalpaiguri","41,356+26","40,531+25","564","261+1","23-Sep-21"
"6","Uttar Dinajpur","19,689+1","19,419+4","235","35-3","23-Sep-21"
"7","Dakshin Dinajpur","17,375+12","17,091+11","169","115+1","23-Sep-21"
"8","Malda","33,081+4","32,786+11","186","109-7","23-Sep-21"
"9","Murshidabad","33,810+3","33,462+4","325","23-1","23-Sep-21"
"10","Nadia","71,639+57","70,297+52","802+2","540+3","23-Sep-21"
"11","Birbhum","40,737+12","40,359+9","285","93+3","23-Sep-21"
"12","Purulia","19,341+1","19,199+3","113","29-2","23-Sep-21"
"13","Bankura","35,669+15","35,144+9","267","258+6","23-Sep-21"
"14","Jhargram","11,916+8","11,786+11","27","103-3","23-Sep-21"
"15","Paschim Medinipur","52,598+32","51,716+37","503+1","379-6","23-Sep-21"
"16","Purba Medinipur","62,431+35","61,650+38","388+1","393-4","23-Sep-21"
"17","Purba Bardhaman","41,104+20","40,671+23","192","241-3","23-Sep-21"
"18","Paschim Bardhaman","57,098+26","56,546+18","352","200+8","23-Sep-21"
"19","Howrah","96,601+52","94,607+46","1,508+1","486+5","23-Sep-21"
"20","Hooghly","84,075+51","82,592+50","963","520+1","23-Sep-21"
"21","North 24 Parganas","3,24,604+124","3,18,638+125","4,702+4","1,264-5","23-Sep-21"
"22","South 24 Parganas","98,794+58","96,959+50","1,303","532+8","23-Sep-21"
"23","Kolkata","3,15,740+130","3,09,376+126","5,051+3","1,313+1","23-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,64,883+744","15,38,478+746","18,716+13","7,689-15",""
