"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,634+2","15,489+5","102","43-3","9-Nov-21"
"2","Coochbehar","29,393+11","29,177+12","97","119-1","9-Nov-21"
"3","Darjeeling","57,380+50","56,578+24","544+1","258+25","9-Nov-21"
"4","Kalimpong","7,069+5","6,980+3","54","35+2","9-Nov-21"
"5","Jalpaiguri","42,095+17","41,393+12","580+2","122+3","9-Nov-21"
"6","Uttar Dinajpur","19,957+7","19,634+9","239","84-2","9-Nov-21"
"7","Dakshin Dinajpur","18,106+24","17,740+19","172","194+5","9-Nov-21"
"8","Malda","33,501+2","33,223+10","187","91-8","9-Nov-21"
"9","Murshidabad","34,042+2","33,662+6","329","51-4","9-Nov-21"
"10","Nadia","73,682+36","72,442+38","866","374-2","9-Nov-21"
"11","Birbhum","41,329+14","40,891+16","288","150-2","9-Nov-21"
"12","Purulia","19,436+2","19,303+2","114","19","9-Nov-21"
"13","Bankura","36,505+15","36,042+20","275","188-5","9-Nov-21"
"14","Jhargram","12,199+7","12,113+6","27","59+1","9-Nov-21"
"15","Paschim Medinipur","53,795+17","53,060+24","508","227-7","9-Nov-21"
"16","Purba Medinipur","63,198+13","62,680+12","397","121+1","9-Nov-21"
"17","Purba Bardhaman","42,217+36","41,801+21","200","216+15","9-Nov-21"
"18","Paschim Bardhaman","57,972+18","57,410+21","356","206-3","9-Nov-21"
"19","Howrah","99,392+57","97,224+66","1,528+1","640-10","9-Nov-21"
"20","Hooghly","86,890+76","85,271+62","1,000+2","619+12","9-Nov-21"
"21","North 24 Parganas","3,30,643+153","3,24,403+139","4,868+5","1,372+9","9-Nov-21"
"22","South 24 Parganas","1,01,596+62","99,617+65","1,349+1","630-4","9-Nov-21"
"23","Kolkata","3,24,635+227","3,17,324+217","5,184+3","2,127+7","9-Nov-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,00,732+853","15,73,520+809","19,267+15","7,945+29",""
