"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,597+4","15,451+5","102","44-1","1-Nov-21"
"2","Coochbehar","29,301+16","29,084+12","97","120+4","1-Nov-21"
"3","Darjeeling","57,182+22","56,383+28","539","260-6","1-Nov-21"
"4","Kalimpong","7,044+6","6,956+3","54","34+3","1-Nov-21"
"5","Jalpaiguri","42,010+14","41,288+16","573+1","149-3","1-Nov-21"
"6","Uttar Dinajpur","19,871+11","19,571+6","239","61+5","1-Nov-21"
"7","Dakshin Dinajpur","17,930+27","17,604+16","171+1","155+10","1-Nov-21"
"8","Malda","33,434+7","33,143+12","186","105-5","1-Nov-21"
"9","Murshidabad","34,003+8","33,617+6","329+1","57+1","1-Nov-21"
"10","Nadia","73,396+32","72,141+43","861+1","394-12","1-Nov-21"
"11","Birbhum","41,219+15","40,764+18","286","169-3","1-Nov-21"
"12","Purulia","19,421+1","19,287+2","113","21-1","1-Nov-21"
"13","Bankura","36,347+18","35,881+21","274","192-3","1-Nov-21"
"14","Jhargram","12,149+4","12,073+5","27","49-1","1-Nov-21"
"15","Paschim Medinipur","53,623+11","52,875+28","507","241-17","1-Nov-21"
"16","Purba Medinipur","63,117+12","62,580+15","397","140-3","1-Nov-21"
"17","Purba Bardhaman","42,050+26","41,634+23","198","218+3","1-Nov-21"
"18","Paschim Bardhaman","57,820+25","57,234+25","356","230","1-Nov-21"
"19","Howrah","98,892+61","96,709+72","1,525+1","658-12","1-Nov-21"
"20","Hooghly","86,418+70","84,787+68","994+2","637","1-Nov-21"
"21","North 24 Parganas","3,29,486+135","3,23,373+137","4,837+2","1,276-4","1-Nov-21"
"22","South 24 Parganas","1,01,124+88","99,093+73","1,337","694+15","1-Nov-21"
"23","Kolkata","3,22,995+249","3,15,618+237","5,155+2","2,222+10","1-Nov-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,94,495+862","15,67,209+871","19,160+11","8,126-20",""
