"1","Total Samples taken","18037226"
"2","Sample collected on the day","15793"
"3","Test conducted on the day","21744"
"4","Total No. of patients tested Positive","752635"
"5","No. of patients discharged","726416"
"6","Positive cases on the day","652"
"7","Number of active Cases","8750"
"8","Total Deaths reported","17469"
"9","No. of Patients on oxygen support","610"
"10","Patients at critical care Level-3 facilities","192"
"11","Patients who are critical and on ventilator support","63"
"12","Healthcare Workers vaccinated with 1st dose on the day","55"
"13","Total Healthcare Workers vaccinated with 1st dose","218135"
"14","Frontline Workers vaccinated with 1st dose on the day","109"
"15","Total Frontline Workers vaccinated with 1st dose","1115772"
"16","Healthcare Workers vaccinated with 2nd dose on the day","776"
"17","Total Healthcare Workers vaccinated with 2nd dose","198427"
"18","Frontline Workers vaccinated with 2nd dose on the day","3776"
"19","Total Frontline Workers vaccinated with 2nd dose","952609"
"20","Above 45 Vaccinated with 1st dose on the day","39467"
"21","Total Above 45 Vaccinated with 1st dose","7677098"
"22","Above 45 Vaccinated with 2nd dose on the day","54260"
"23","Total Above 45 Vaccinated with 2nd dose","6000448"
"24","18-44 years age group Vaccinated with 1st dose on the day","81642"
"25","Total 18-44 years age group Vaccinated with 1st dose","11229591"
"26","18-44 years age group Vaccinated with 2nd dose on the day","85232"
"27","Total 18-44 years age group Vaccinated with 2nd dose","7330530"
"28","15-17 years age group Vaccinated with 1st dose on the day","22421"
"29","Total 15-17 years age group Vaccinated with 1st dose","598119"
"30","15-17 years age group Vaccinated with 2nd dose on the day","2470"
"31","Total 15-17 years age group Vaccinated with 2nd dose","9005"
"32","Precautionary dose given on the day","13897"
"33","Total Precautionary dose given","284935"
"34","Total Vaccination 1st dose on the day","121273"
"35","Total Vaccination 2nd dose on the day","144044"
"36","Total Vaccination 1st and 2nd dose on the day","265317"
