"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,248+8","15,018+11","99","131-3","3-Sep-21"
"2","Coochbehar","28,538+13","28,117+28","95","326-15","3-Sep-21"
"3","Darjeeling","55,347+32","54,124+59","518","705-27","3-Sep-21"
"4","Kalimpong","6,749+9","6,554+12","52","143-3","3-Sep-21"
"5","Jalpaiguri","40,909+15","40,002+30","553","354-15","3-Sep-21"
"6","Uttar Dinajpur","19,643+15","19,324+6","235","84+9","3-Sep-21"
"7","Dakshin Dinajpur","17,167+14","16,882+9","169","116+5","3-Sep-21"
"8","Malda","32,849+11","32,587+6","185","77+5","3-Sep-21"
"9","Murshidabad","33,742+4","33,361+5","325","56-1","3-Sep-21"
"10","Nadia","70,673+55","69,346+46","757+1","570+8","3-Sep-21"
"11","Birbhum","40,571+8","40,198+7","285","88+1","3-Sep-21"
"12","Purulia","19,293+3","19,130+4","113","50-1","3-Sep-21"
"13","Bankura","35,257+30","34,690+24","266","301+6","3-Sep-21"
"14","Jhargram","11,750+17","11,530+16","27","193+1","3-Sep-21"
"15","Paschim Medinipur","51,951+35","50,982+38","501","468-3","3-Sep-21"
"16","Purba Medinipur","61,803+31","60,908+43","384+2","511-14","3-Sep-21"
"17","Purba Bardhaman","40,656+9","40,227+21","187","242-12","3-Sep-21"
"18","Paschim Bardhaman","56,754+11","56,214+16","351","189-5","3-Sep-21"
"19","Howrah","95,784+42","93,765+42","1,498+1","521-1","3-Sep-21"
"20","Hooghly","83,137+50","81,649+44","941","547+6","3-Sep-21"
"21","North 24 Parganas","3,22,277+115","3,16,453+94","4,643+1","1,181+20","3-Sep-21"
"22","South 24 Parganas","97,865+44","95,933+53","1,290+2","642-11","3-Sep-21"
"23","Kolkata","3,13,335+129","3,07,137+93","5,014+1","1,184+35","3-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,51,364+700","15,24,194+707","18,491+8","8,679-15",""
