"Total No. of Sample Taken Today","5654"
"Total No. of Positive Cases Detected Today","33"
"Total Active COVID-19 Patients","234"
"Total No. of Active Cases under Home Isolation (27-09-2022)","210"
"Total No. of Samples found Positive till date","1054794"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1043833"
"No. of Deaths","10704"
"Total No. of People Vaccinated Today","3902 
(1st Dose: 501 
2nd Dose: 1177 
Precaution Dose: 2224)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23663244(100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19803985 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1891466"
"Cumulative Coverage of Total COVID-19 Vaccination","45358695"
"COVID-19 Today (27-09-2022) Positivity Rate","0.64%"
"Recovery Rate","98.96%"
"Fatality Rate","1.01%"
