"1","Total Samples taken","15443203"
"2","Sample collected on the day","13788"
"3","Test conducted on the day","21001"
"4","Total No. of patients tested Positive","602420"
"5","No. of patients discharged","585613"
"6","Number of active Cases","247"
"7","Total Deaths reported","16560"
"8","No. of Patients on oxygen support","11"
"9","Patients at critical care Level-3 facilities","3"
"10","Patients who are critical and on ventilator support","0"
"11","Healthcare Workers vaccinated with 1st dose on the day","0"
"12","Total Healthcare Workers vaccinated with 1st dose","216394"
"13","Frontline Workers vaccinated with 1st dose on the day","30"
"14","Total Frontline Workers vaccinated with 1st dose","1152424"
"15","Healthcare Workers vaccinated with 2nd dose on the day","55"
"16","Total Healthcare Workers vaccinated with 2nd dose","136591"
"17","Frontline Workers vaccinated with 2nd dose on the day","183"
"18","Total Frontline Workers vaccinated with 2nd dose","330879"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","30"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","238"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1368818"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","467470"
"23","Above 45 Vaccinated with 1st dose on the day","6281"
"24","Total Above 45 Vaccinated with 1st dose","6147782"
"25","Above 45 Vaccinated with 2nd dose on the day","9345"
"26","Total Above 45 Vaccinated with 2nd dose","2969074"
"27","18-44 years age group Vaccinated with 1st dose on the day","13832"
"28","Total 18-44 years age group Vaccinated with 1st dose","8318709"
"29","18-44 years age group Vaccinated with 2nd dose on the day","19027"
"30","Total 18-44 years age group Vaccinated with 2nd dose","2897566"
"31","Total Vaccination 1st dose on the day","20143"
"32","Total Vaccination 2nd dose on the day","28610"
"33","Total Vaccination 1st and 2nd dose on the day","48753"
