"Total No. of Sample Taken Today","5636"
"Total No. of Positive Cases Detected Today","36"
"Total Active COVID-19 Patients","223"
"Total No. of Active Cases under Home Isolation (21-10-2022)","210"
"Total No. of Samples found Positive till date","1055808"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1044852"
"No. of Deaths","10710"
"Total No. of People Vaccinated Today","1036 
(1st Dose: 63 
2nd Dose: 306 
Precaution Dose: 667)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23668307 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19815971 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1930423"
"Cumulative Coverage of Total COVID-19 Vaccination","45414701"
"COVID-19 Today (21-10-2022) Positivity Rate","0.54%"
"Recovery Rate","98.96%"
"Fatality Rate","1.01%"
