Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict
2021-10-29,TG,174.0,2.0,202.0,0,216182.0,176868.0,0,670644.5714285715,3949.8571428571427,662631.0,,21737447.0,9123780.0,Foreign Evacuees,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,0,0,2021-10-30 21:28:01.393615,37220000,,,,671174,3954,663124,,22241529,9580295,31821824.0,393050.0,30861227.0,
2021-10-29,TG,,,,0,,,0,670644.5714285715,3949.8571428571427,662631.0,,21737447.0,9123780.0,Other State,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,0,0,2021-10-30 21:28:01.393615,37220000,,,,671174,3954,663124,,22241529,9580295,31821824.0,393050.0,30861227.0,
2021-10-29,TG,,,,0,,,0,670644.5714285715,3949.8571428571427,662631.0,,21737447.0,9123780.0,Adilabad,0,0,0,0,0,0,0,,,,,,,708952,,,,,,,,373662,87463,2021-10-30 21:28:01.393615,37220000,,,,671174,3954,663124,,22241529,9580295,31821824.0,393050.0,30861227.0,461125.0
2021-10-29,TG,,,,0,,,0,670644.5714285715,3949.8571428571427,662631.0,,21737447.0,9123780.0,Bhadradri Kothagudem,0,0,0,0,0,0,0,,,,,,,1304811,,,,,,,,593450,198730,2021-10-30 21:28:01.393615,37220000,,,,671174,3954,663124,,22241529,9580295,31821824.0,393050.0,30861227.0,792180.0
2021-10-29,TG,,,,0,,,0,670644.5714285715,3949.8571428571427,662631.0,,21737447.0,9123780.0,Hyderabad,0,0,0,0,0,0,0,,,,,,,3441992,,,,,,,,3137835,1869792,2021-10-30 21:28:01.393615,37220000,,,,671174,3954,663124,,22241529,9580295,31821824.0,393050.0,30861227.0,5007627.0
2021-10-29,TG,,,,0,,,0,670644.5714285715,3949.8571428571427,662631.0,,21737447.0,9123780.0,Jagtial,0,0,0,0,0,0,0,,,,,,,983414,,,,,,,,569705,187258,2021-10-30 21:28:01.393615,37220000,,,,671174,3954,663124,,22241529,9580295,31821824.0,393050.0,30861227.0,756963.0
2021-10-29,TG,,,,0,,,0,670644.5714285715,3949.8571428571427,662631.0,,21737447.0,9123780.0,Jangaon,0,0,0,0,0,0,0,,,,,,,582457,,,,,,,,319340,126658,2021-10-30 21:28:01.393615,37220000,,,,671174,3954,663124,,22241529,9580295,31821824.0,393050.0,30861227.0,445998.0
2021-10-29,TG,,,,0,,,0,670644.5714285715,3949.8571428571427,662631.0,,21737447.0,9123780.0,Jayashankar Bhupalapally,0,0,0,0,0,0,0,,,,,,,712257,,,,,,,,261211,122700,2021-10-30 21:28:01.393615,37220000,,,,671174,3954,663124,,22241529,9580295,31821824.0,393050.0,30861227.0,383911.0
2021-10-29,TG,,,,0,,,0,670644.5714285715,3949.8571428571427,662631.0,,21737447.0,9123780.0,Jogulamba Gadwal,0,0,0,0,0,0,0,,,,,,,664971,,,,,,,,303003,58557,2021-10-30 21:28:01.393615,37220000,,,,671174,3954,663124,,22241529,9580295,31821824.0,393050.0,30861227.0,361560.0
2021-10-29,TG,,,,0,,,0,670644.5714285715,3949.8571428571427,662631.0,,21737447.0,9123780.0,Kamareddy,0,0,0,0,0,0,0,,,,,,,972625,,,,,,,,554307,179387,2021-10-30 21:28:01.393615,37220000,,,,671174,3954,663124,,22241529,9580295,31821824.0,393050.0,30861227.0,733694.0
