"1","Total Samples taken","15255962"
"2","Sample collected on the day","34116"
"3","Test conducted on the day","26476"
"4","Total No. of patients tested Positive","602251"
"5","No. of patients discharged","585471"
"6","Number of active Cases","226"
"7","Total Deaths reported","16554"
"8","No. of Patients on oxygen support","17"
"9","Patients at critical care Level-3 facilities","6"
"10","Patients who are critical and on ventilator support","0"
"11","Healthcare Workers vaccinated with 1st dose on the day","1"
"12","Total Healthcare Workers vaccinated with 1st dose","216393"
"13","Frontline Workers vaccinated with 1st dose on the day","58"
"14","Total Frontline Workers vaccinated with 1st dose","1152169"
"15","Healthcare Workers vaccinated with 2nd dose on the day","70"
"16","Total Healthcare Workers vaccinated with 2nd dose","136445"
"17","Frontline Workers vaccinated with 2nd dose on the day","123"
"18","Total Frontline Workers vaccinated with 2nd dose","329977"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","59"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","193"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1368562"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","466422"
"23","Above 45 Vaccinated with 1st dose on the day","13069"
"24","Total Above 45 Vaccinated with 1st dose","6110796"
"25","Above 45 Vaccinated with 2nd dose on the day","16819"
"26","Total Above 45 Vaccinated with 2nd dose","2920042"
"27","18-44 years age group Vaccinated with 1st dose on the day","35805"
"28","Total 18-44 years age group Vaccinated with 1st dose","8222030"
"29","18-44 years age group Vaccinated with 2nd dose on the day","35525"
"30","Total 18-44 years age group Vaccinated with 2nd dose","2789657"
"31","Total Vaccination 1st dose on the day","48933"
"32","Total Vaccination 2nd dose on the day","52537"
"33","Total Vaccination 1st and 2nd dose on the day","101470"
