"Total No. of Sample Taken Today","7621"
"Total No. of Positive Cases Detected Today","51"
"Total Active COVID-19 Patients","194"
"Total No. of Active Cases under Home Isolation (30-09-2022)","176"
"Total No. of Samples found Positive till date","1054924"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1044002"
"No. of Deaths","10705"
"Total No. of People Vaccinated Today","4373 
(1st Dose: 393 
2nd Dose: 742 
Precaution Dose: 3238)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23664417 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19806993 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1900446"
"Cumulative Coverage of Total COVID-19 Vaccination","45371856"
"COVID-19 Today (30-09-2022) Positivity Rate","0.66%"
"Recovery Rate","98.96%"
"Fatality Rate","1.01%"
