,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-09-17,PB,Ludhiana,,,,113508,3016,110432,,2022-09-19T13:12:59.081506+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784169,20497,763341,20661563,0,0
2,2022-09-17,PB,S.A.S. Nagar,,,,100932,1168,99694,,2022-09-19T13:12:59.081506+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784169,20497,763341,20661563,0,0
3,2022-09-17,PB,Jalandhar,,,,81024,1978,79018,,2022-09-19T13:12:59.081506+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784169,20497,763341,20661563,0,0
4,2022-09-17,PB,Patiala,,,,64173,1722,62427,,2022-09-19T13:12:59.081506+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784169,20497,763341,20661563,0,0
5,2022-09-17,PB,Amritsar,,,,60916,1846,59057,,2022-09-19T13:12:59.081506+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784169,20497,763341,20661563,0,0
6,2022-09-17,PB,Bathinda,,,,52401,1427,50939,,2022-09-19T13:12:59.081506+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784169,20497,763341,20661563,0,0
7,2022-09-17,PB,Hoshiarpur,,,,42380,1418,40954,,2022-09-19T13:12:59.081506+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784169,20497,763341,20661563,0,0
8,2022-09-17,PB,Gurdaspur,,,,27268,871,26396,,2022-09-19T13:12:59.081506+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784169,20497,763341,20661563,0,0
9,2022-09-17,PB,Pathankot,,,,25008,521,24479,,2022-09-19T13:12:59.081506+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784169,20497,763341,20661563,0,0
10,2022-09-17,PB,Fazilka,,,,23903,621,23268,,2022-09-19T13:12:59.081506+05:30,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",784169,20497,763341,20661563,0,0
