Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2022-07-24,CT,Durg,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,117886,1899,115470,,2022-07-24 21:55:37.469252,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,1162588,14057,1144718,
2022-07-24,CT,Rajnandgaon,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,63985,547,63018,,2022-07-24 21:55:37.469270,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,1162588,14057,1144718,
2022-07-24,CT,Balod,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,29754,410,29187,,2022-07-24 21:55:37.469271,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,1162588,14057,1144718,
2022-07-24,CT,Bametara,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,22199,249,21757,,2022-07-24 21:55:37.469272,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,1162588,14057,1144718,
2022-07-24,CT,Kabeerdham,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,24972,269,24655,,2022-07-24 21:55:37.469274,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,1162588,14057,1144718,
2022-07-24,CT,Raipur,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,195982,3249,192124,,2022-07-24 21:55:37.469275,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,1162588,14057,1144718,
2022-07-24,CT,Dhamtari,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,31770,562,31137,,2022-07-24 21:55:37.469276,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,1162588,14057,1144718,
2022-07-24,CT,Baloda Bazar,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,45794,498,45108,,2022-07-24 21:55:37.469278,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,1162588,14057,1144718,
2022-07-24,CT,Mahasamund,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,33266,375,32748,,2022-07-24 21:55:37.469280,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,1162588,14057,1144718,
2022-07-24,CT,Gariaband,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,20595,196,20383,,2022-07-24 21:55:37.469282,2022-07-24 21:55:33.396192,https://twitter.com/HealthCgGov,,1162588,14057,1144718,
