Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-02-27,CT,117,1,298,0,1357,17837,322,7098,1405.0,6.0,3098.0,,51937.0,381374.0,19214.0,Balod,1,0,5,,12,63,6,144,6.0,0.0,76.0,,581.0,4242.0,405.0,826165,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,29395,408,28981,,642704,512891,13243,0,2022-02-27 22:55:35.663134,28724000,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,1150807,14027,1135075,,19639547,16667644,371677,0,0.0,0.0
2022-02-27,CT,117,1,298,0,1357,17837,322,7098,1405.0,6.0,3098.0,,51937.0,381374.0,19214.0,Baloda Bazar,0,0,3,,206,1740,8,78,72.0,0.0,163.0,,7625.0,21506.0,523.0,1305343,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,45244,496,44662,,904366,613612,10648,0,2022-02-27 22:55:35.663141,28724000,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,1150807,14027,1135075,,19639547,16667644,371677,0,0.0,0.0
2022-02-27,CT,117,1,298,0,1357,17837,322,7098,1405.0,6.0,3098.0,,51937.0,381374.0,19214.0,Balrampur,7,0,14,,8,7426,0,272,71.0,0.0,167.0,,831.0,50959.0,242.0,598855,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,22276,121,22062,,630359,457309,4868,0,2022-02-27 22:55:35.663158,28724000,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,1150807,14027,1135075,,19639547,16667644,371677,0,0.0,0.0
2022-02-27,CT,117,1,298,0,1357,17837,322,7098,1405.0,6.0,3098.0,,51937.0,381374.0,19214.0,Bametara,3,0,0,,1,0,0,159,123.0,0.0,153.0,,470.0,8352.0,166.0,197035,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,21677,248,21260,,605751,460958,7359,0,2022-02-27 22:55:35.663135,28724000,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,1150807,14027,1135075,,19639547,16667644,371677,0,0.0,0.0
2022-02-27,CT,117,1,298,0,1357,17837,322,7098,1405.0,6.0,3098.0,,51937.0,381374.0,19214.0,Bastar,2,0,3,,0,114,3,160,28.0,0.0,73.0,,387.0,12424.0,288.0,1302253,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,24125,199,23897,,599884,499343,12546,0,2022-02-27 22:55:35.663161,28724000,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,1150807,14027,1135075,,19639547,16667644,371677,0,0.0,0.0
2022-02-27,CT,117,1,298,0,1357,17837,322,7098,1405.0,6.0,3098.0,,51937.0,381374.0,19214.0,Bijapur,1,0,21,,12,33,0,95,9.0,1.0,92.0,,4051.0,2830.0,390.0,229832,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,9754,58,9685,,134919,84888,7687,0,2022-02-27 22:55:35.663169,28724000,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,1150807,14027,1135075,,19639547,16667644,371677,0,0.0,0.0
2022-02-27,CT,117,1,298,0,1357,17837,322,7098,1405.0,6.0,3098.0,,51937.0,381374.0,19214.0,Bilaspur,11,0,9,,106,956,27,464,147.0,0.0,240.0,,2344.0,15942.0,891.0,1961922,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,75840,1236,74454,,1307780,1267288,21257,0,2022-02-27 22:55:35.663147,28724000,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,1150807,14027,1135075,,19639547,16667644,371677,0,0.0,0.0
2022-02-27,CT,117,1,298,0,1357,17837,322,7098,1405.0,6.0,3098.0,,51937.0,381374.0,19214.0,Dakshin Bastar Dantewada,1,0,1,,25,1,0,58,7.0,0.0,16.0,,1902.0,4010.0,169.0,533638,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,12105,27,12073,,197186,202137,6508,0,2022-02-27 22:55:35.663164,28724000,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,1150807,14027,1135075,,19639547,16667644,371677,0,0.0,0.0
2022-02-27,CT,117,1,298,0,1357,17837,322,7098,1405.0,6.0,3098.0,,51937.0,381374.0,19214.0,Dhamtari,7,0,12,,14,73,0,495,36.0,0.0,104.0,,975.0,13553.0,478.0,799199,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,31585,560,30953,,622549,508709,8735,0,2022-02-27 22:55:35.663139,28724000,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,1150807,14027,1135075,,19639547,16667644,371677,0,0.0,0.0
2022-02-27,CT,117,1,298,0,1357,17837,322,7098,1405.0,6.0,3098.0,,51937.0,381374.0,19214.0,Durg,16,0,51,,318,1192,112,626,92.0,0.0,205.0,,2511.0,13892.0,1430.0,3343079,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,116084,1895,114081,,1293707,1141770,43295,0,2022-02-27 22:55:35.663120,28724000,2022-02-27 08:00:00+05:30,https://twitter.com/HealthCgGov,,1150807,14027,1135075,,19639547,16667644,371677,0,0.0,0.0
