"1","Total Samples taken","*18523367"
"2","Sample collected on the day","8614"
"3","Test conducted on the day","13710"
"4","Total No. of patients tested Positive","758091"
"5","No. of patients discharged","739701"
"6","Positive cases on the day","45"
"7","Number of active Cases","684"
"8","Total Deaths reported","17706"
"9","No. of Patients on oxygen support","53"
"10","Patients at critical care Level-3 facilities","16"
"11","Patients who are critical and on ventilator support","6"
"12","Healthcare Workers vaccinated with 1st dose on the day","1"
"13","Total Healthcare Workers vaccinated with 1st dose","218379"
"14","Frontline Workers vaccinated with 1st dose on the day","2"
"15","Total Frontline Workers vaccinated with 1st dose","1116605"
"16","Healthcare Workers vaccinated with 2nd dose on the day","58"
"17","Total Healthcare Workers vaccinated with 2nd dose","205952"
"18","Frontline Workers vaccinated with 2nd dose on the day","280"
"19","Total Frontline Workers vaccinated with 2nd dose","992900"
"20","Above 45 Vaccinated with 1st dose on the day","3445"
"21","Total Above 45 Vaccinated with 1st dose","8184933"
"22","Above 45 Vaccinated with 2nd dose on the day","3335"
"23","Total Above 45 Vaccinated with 2nd dose","6540023"
"24","18-44 years age group Vaccinated with 1st dose on the day","7146"
"25","Total 18-44 years age group Vaccinated with 1st dose","12231020"
"26","18-44 years age group Vaccinated with 2nd dose on the day","7222"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8298196"
"28","15-17 years age group Vaccinated with 1st dose on the day","1433"
"29","Total 15-17 years age group Vaccinated with 1st dose","782173"
"30","15-17 years age group Vaccinated with 2nd dose on the day","3931"
"31","Total 15-17 years age group Vaccinated with 2nddose","138847"
"32","Precautionary dose given on the day","1258"
"33","Total Precautionary dose given","395262"
"34","Total Vaccination 1st dose on the day","10594"
"35","Total Vaccination 2nd dose on the day","10895"
"36","Total Vaccination 1st and 2nd dose on the day","21489"
