"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,738+2","15,592+3","102","44-1","6-Dec-21"
"2","Coochbehar","29,718+11","29,482+9","98","138+2","6-Dec-21"
"3","Darjeeling","58,057+12","57,260+17","549","248-5","6-Dec-21"
"4","Kalimpong","7,142+1","7,061+2","54","27-1","6-Dec-21"
"5","Jalpaiguri","42,505+15","41,750+11","590","165+4","6-Dec-21"
"6","Uttar Dinajpur","20,089+4","19,796+4","240","53","6-Dec-21"
"7","Dakshin Dinajpur","18,594+13","18,237+12","176+1","181","6-Dec-21"
"8","Malda","33,781+2","33,477+8","188","116-6","6-Dec-21"
"9","Murshidabad","34,182+1","33,792+4","330","60-3","6-Dec-21"
"10","Nadia","74,422+13","73,251+20","887","284-7","6-Dec-21"
"11","Birbhum","41,737+9","41,273+12","289","175-3","6-Dec-21"
"12","Purulia","19,488+1","19,352+1","114","22","6-Dec-21"
"13","Bankura","36,860+5","36,463+8","276","121-3","6-Dec-21"
"14","Jhargram","12,303+1","12,240+3","27","36-2","6-Dec-21"
"15","Paschim Medinipur","54,166+18","53,494+10","510","162+8","6-Dec-21"
"16","Purba Medinipur","63,454+12","62,943+7","401","110+5","6-Dec-21"
"17","Purba Bardhaman","42,629+4","42,276+10","206","147-6","6-Dec-21"
"18","Paschim Bardhaman","58,555+10","57,959+16","360","236-6","6-Dec-21"
"19","Howrah","1,00,821+41","98,743+36","1,539","539+5","6-Dec-21"
"20","Hooghly","88,463+33","86,852+41","1,020+1","591-9","6-Dec-21"
"21","North 24 Parganas","3,34,176+121","3,27,831+92","4,956+4","1,389+25","6-Dec-21"
"22","South 24 Parganas","1,03,218+41","1,01,220+42","1,385+1","613-2","6-Dec-21"
"23","Kolkata","3,30,065+137","3,22,684+144","5,262+2","2,119-9","6-Dec-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,20,229+507","15,93,091+512","19,562+9","7,576-14",""
