"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,854+19","15,699+8","102","53+11","6-Jan-22"
"2","Coochbehar","30,079+77","29,839+15","99","141+62","6-Jan-22"
"3","Darjeeling","59,262+250","58,094+87","555","613+163","6-Jan-22"
"4","Kalimpong","7,218+15","7,129+5","55","34+10","6-Jan-22"
"5","Jalpaiguri","43,137+112","42,258+41","595+1","284+70","6-Jan-22"
"6","Uttar Dinajpur","20,434+95","19,984+27","241","209+68","6-Jan-22"
"7","Dakshin Dinajpur","18,928+74","18,584+22","177+1","167+51","6-Jan-22"
"8","Malda","34,795+277","33,975+85","188","632+192","6-Jan-22"
"9","Murshidabad","35,064+271","34,135+78","332","597+193","6-Jan-22"
"10","Nadia","76,423+410","74,498+146","903","1,022+264","6-Jan-22"
"11","Birbhum","44,241+564","42,427+226","300","1,514+338","6-Jan-22"
"12","Purulia","20,141+244","19,542+57","114","485+187","6-Jan-22"
"13","Bankura","37,603+176","36,911+57","276","416+119","6-Jan-22"
"14","Jhargram","12,627+99","12,406+23","27","194+76","6-Jan-22"
"15","Paschim Medinipur","55,495+350","54,190+105","514","791+245","6-Jan-22"
"16","Purba Medinipur","64,140+146","63,354+56","404","382+90","6-Jan-22"
"17","Purba Bardhaman","44,260+532","42,933+140","210+1","1,117+391","6-Jan-22"
"18","Paschim Bardhaman","62,928+1,043","59,919+381","368","2,641+662","6-Jan-22"
"19","Howrah","1,08,238+1,360","1,02,488+676","1,558+2","4,192+682","6-Jan-22"
"20","Hooghly","92,660+793","89,427+333","1,046+1","2,187+459","6-Jan-22"
"21","North 24 Parganas","3,49,439+3,118","3,35,732+1,323","5,043+3","8,664+1,792","6-Jan-22"
"22","South 24 Parganas","1,07,783+704","1,03,957+409","1,407+2","2,419+293","6-Jan-22"
"23","Kolkata","3,71,142+7,484","3,43,165+3,612","5,347+7","22,630+3,865","6-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","17,11,957+18,213","16,40,709+7,912","19,864+18","51,384+10,283",""
